# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-02-13 15:29:11 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05536290 LITTLE CALUMET RIVER AT SOUTH HOLLAND, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05536290
#            TS   parameter     Description
#         50423       00065     Gage height, feet
#         50424       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	50423_00065	50423_00065_cd	50424_00060	50424_00060_cd
USGS	05536290	2017-10-04 22:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 23:00	CST	4.94	A	26.9	A
USGS	05536290	2017-10-04 23:15	CST	4.94	A	26.9	A
USGS	05536290	2017-10-04 23:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 23:45	CST	4.94	A	26.9	A
USGS	05536290	2017-10-05 00:00	CST	4.94	A	26.9	A
USGS	05536290	2017-10-05 00:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 00:30	CST	4.94	A	26.9	A
USGS	05536290	2017-10-05 00:45	CST	4.94	A	26.9	A
USGS	05536290	2017-10-05 01:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 01:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 01:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 01:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 02:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 02:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 02:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 02:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 03:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 03:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 03:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 03:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 04:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 04:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 04:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 04:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 05:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 05:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 05:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 05:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 06:00	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 06:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 06:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 06:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 07:00	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 07:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 07:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 07:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 08:00	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 08:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 08:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 08:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 09:00	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 09:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 09:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 09:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 10:00	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 10:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 10:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 10:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 11:00	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 11:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 11:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 11:45	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 12:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 12:15	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 12:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 12:45	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 13:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 13:15	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 13:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 13:45	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 14:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 14:15	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 14:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 14:45	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 15:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 15:15	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 15:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 15:45	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 16:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 16:15	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 16:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 16:45	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 17:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 17:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 17:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 17:45	CST	4.97	A	29.0	A
USGS	05536290	2017-10-05 18:00	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 18:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 18:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 18:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 19:00	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 19:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-05 19:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 19:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 20:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 20:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 20:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 20:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 21:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 21:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 21:30	CST	4.94	A	26.9	A
USGS	05536290	2017-10-05 21:45	CST	4.94	A	26.9	A
USGS	05536290	2017-10-05 22:00	CST	4.94	A	26.9	A
USGS	05536290	2017-10-05 22:15	CST	4.94	A	26.9	A
USGS	05536290	2017-10-05 22:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 22:45	CST	4.94	A	26.9	A
USGS	05536290	2017-10-05 23:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 23:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 23:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-05 23:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-06 00:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-06 00:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-06 00:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-06 00:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-06 01:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-06 01:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-06 01:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-06 01:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-06 02:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-06 02:15	CST	4.97	A	29.0	A
USGS	05536290	2017-10-06 02:30	CST	4.98	A	29.8	A
USGS	05536290	2017-10-06 02:45	CST	4.99	A	30.5	A
USGS	05536290	2017-10-06 03:00	CST	4.99	A	30.5	A
USGS	05536290	2017-10-06 03:15	CST	5.00	A	31.3	A
USGS	05536290	2017-10-06 03:30	CST	5.01	A	32.0	A
USGS	05536290	2017-10-06 03:45	CST	5.01	A	32.0	A
USGS	05536290	2017-10-06 04:00	CST	5.02	A	32.7	A
USGS	05536290	2017-10-06 04:15	CST	5.02	A	32.7	A
USGS	05536290	2017-10-06 04:30	CST	5.03	A	33.5	A
USGS	05536290	2017-10-06 04:45	CST	5.04	A	34.2	A
USGS	05536290	2017-10-06 05:00	CST	5.05	A	35.0	A
USGS	05536290	2017-10-06 05:15	CST	5.05	A	35.0	A
USGS	05536290	2017-10-06 05:30	CST	5.06	A	35.8	A
USGS	05536290	2017-10-06 05:45	CST	5.06	A	35.8	A
USGS	05536290	2017-10-06 06:00	CST	5.06	A	35.8	A
USGS	05536290	2017-10-06 06:15	CST	5.07	A	36.5	A
USGS	05536290	2017-10-06 06:30	CST	5.07	A	36.5	A
USGS	05536290	2017-10-06 06:45	CST	5.07	A	36.5	A
USGS	05536290	2017-10-06 07:00	CST	5.08	A	37.3	A
USGS	05536290	2017-10-06 07:15	CST	5.08	A	37.3	A
USGS	05536290	2017-10-06 07:30	CST	5.08	A	37.3	A
USGS	05536290	2017-10-06 07:45	CST	5.08	A	37.3	A
USGS	05536290	2017-10-06 08:00	CST	5.08	A	37.3	A
USGS	05536290	2017-10-06 08:15	CST	5.08	A	37.3	A
USGS	05536290	2017-10-06 08:30	CST	5.08	A	37.3	A
USGS	05536290	2017-10-06 08:45	CST	5.08	A	37.3	A
USGS	05536290	2017-10-06 09:00	CST	5.08	A	37.3	A
USGS	05536290	2017-10-06 09:15	CST	5.08	A	37.3	A
USGS	05536290	2017-10-06 09:30	CST	5.08	A	37.3	A
USGS	05536290	2017-10-06 09:45	CST	5.08	A	37.3	A
USGS	05536290	2017-10-06 10:00	CST	5.08	A	37.3	A
USGS	05536290	2017-10-06 10:15	CST	5.08	A	37.3	A
USGS	05536290	2017-10-06 10:30	CST	5.09	A	38.0	A
USGS	05536290	2017-10-06 10:45	CST	5.09	A	38.0	A
USGS	05536290	2017-10-06 11:00	CST	5.10	A	38.8	A
USGS	05536290	2017-10-06 11:15	CST	5.11	A	39.6	A
USGS	05536290	2017-10-06 11:30	CST	5.12	A	40.3	A
USGS	05536290	2017-10-06 11:45	CST	5.14	A	41.9	A
USGS	05536290	2017-10-06 12:00	CST	5.16	A	43.4	A
USGS	05536290	2017-10-06 12:15	CST	5.19	A	45.8	A
USGS	05536290	2017-10-06 12:30	CST	5.21	A	47.4	A
USGS	05536290	2017-10-06 12:45	CST	5.24	A	49.8	A
USGS	05536290	2017-10-06 13:00	CST	5.26	A	51.4	A
USGS	05536290	2017-10-06 13:15	CST	5.29	A	53.8	A
USGS	05536290	2017-10-06 13:30	CST	5.31	A	55.4	A
USGS	05536290	2017-10-06 13:45	CST	5.34	A	57.8	A
USGS	05536290	2017-10-06 14:00	CST	5.36	A	59.5	A
USGS	05536290	2017-10-06 14:15	CST	5.38	A	61.1	A
USGS	05536290	2017-10-06 14:30	CST	5.40	A	62.8	A
USGS	05536290	2017-10-06 14:45	CST	5.42	A	64.4	A
USGS	05536290	2017-10-06 15:00	CST	5.43	A	65.2	A
USGS	05536290	2017-10-06 15:15	CST	5.45	A	66.9	A
USGS	05536290	2017-10-06 15:30	CST	5.46	A	67.7	A
USGS	05536290	2017-10-06 15:45	CST	5.47	A	68.6	A
USGS	05536290	2017-10-06 16:00	CST	5.48	A	69.4	A
USGS	05536290	2017-10-06 16:15	CST	5.49	A	70.3	A
USGS	05536290	2017-10-06 16:30	CST	5.50	A	71.1	A
USGS	05536290	2017-10-06 16:45	CST	5.51	A	72.0	A
USGS	05536290	2017-10-06 17:00	CST	5.51	A	72.0	A
USGS	05536290	2017-10-06 17:15	CST	5.52	A	72.8	A
USGS	05536290	2017-10-06 17:30	CST	5.53	A	73.6	A
USGS	05536290	2017-10-06 17:45	CST	5.53	A	73.6	A
USGS	05536290	2017-10-06 18:00	CST	5.54	A	74.5	A
USGS	05536290	2017-10-06 18:15	CST	5.55	A	75.3	A
USGS	05536290	2017-10-06 18:30	CST	5.55	A	75.3	A
USGS	05536290	2017-10-06 18:45	CST	5.55	A	75.3	A
USGS	05536290	2017-10-06 19:00	CST	5.56	A	76.2	A
USGS	05536290	2017-10-06 19:15	CST	5.56	A	76.2	A
USGS	05536290	2017-10-06 19:30	CST	5.56	A	76.2	A
USGS	05536290	2017-10-06 19:45	CST	5.56	A	76.2	A
USGS	05536290	2017-10-06 20:00	CST	5.57	A	77.0	A
USGS	05536290	2017-10-06 20:15	CST	5.57	A	77.0	A
USGS	05536290	2017-10-06 20:30	CST	5.57	A	77.0	A
USGS	05536290	2017-10-06 20:45	CST	5.57	A	77.0	A
USGS	05536290	2017-10-06 21:00	CST	5.58	A	77.9	A
USGS	05536290	2017-10-06 21:15	CST	5.57	A	77.0	A
USGS	05536290	2017-10-06 21:30	CST	5.58	A	77.9	A
USGS	05536290	2017-10-06 21:45	CST	5.58	A	77.9	A
USGS	05536290	2017-10-06 22:00	CST	5.57	A	77.0	A
USGS	05536290	2017-10-06 22:15	CST	5.57	A	77.0	A
USGS	05536290	2017-10-06 22:30	CST	5.57	A	77.0	A
USGS	05536290	2017-10-06 22:45	CST	5.57	A	77.0	A
USGS	05536290	2017-10-06 23:00	CST	5.57	A	77.0	A
USGS	05536290	2017-10-06 23:15	CST	5.56	A	76.2	A
USGS	05536290	2017-10-06 23:30	CST	5.56	A	76.2	A
USGS	05536290	2017-10-06 23:45	CST	5.55	A	75.3	A
USGS	05536290	2017-10-07 00:00	CST	5.55	A	75.3	A
USGS	05536290	2017-10-07 00:15	CST	5.54	A	74.5	A
USGS	05536290	2017-10-07 00:30	CST	5.53	A	73.6	A
USGS	05536290	2017-10-07 00:45	CST	5.53	A	73.6	A
USGS	05536290	2017-10-07 01:00	CST	5.52	A	72.8	A
USGS	05536290	2017-10-07 01:15	CST	5.52	A	72.8	A
USGS	05536290	2017-10-07 01:30	CST	5.51	A	72.0	A
USGS	05536290	2017-10-07 01:45	CST	5.50	A	71.1	A
USGS	05536290	2017-10-07 02:00	CST	5.50	A	71.1	A
USGS	05536290	2017-10-07 02:15	CST	5.49	A	70.3	A
USGS	05536290	2017-10-07 02:30	CST	5.48	A	69.4	A
USGS	05536290	2017-10-07 02:45	CST	5.47	A	68.6	A
USGS	05536290	2017-10-07 03:00	CST	5.46	A	67.7	A
USGS	05536290	2017-10-07 03:15	CST	5.46	A	67.7	A
USGS	05536290	2017-10-07 03:30	CST	5.45	A	66.9	A
USGS	05536290	2017-10-07 03:45	CST	5.45	A	66.9	A
USGS	05536290	2017-10-07 04:00	CST	5.44	A	66.1	A
USGS	05536290	2017-10-07 04:15	CST	5.44	A	66.1	A
USGS	05536290	2017-10-07 04:30	CST	5.43	A	65.2	A
USGS	05536290	2017-10-07 04:45	CST	5.43	A	65.2	A
USGS	05536290	2017-10-07 05:00	CST	5.42	A	64.4	A
USGS	05536290	2017-10-07 05:15	CST	5.41	A	63.6	A
USGS	05536290	2017-10-07 05:30	CST	5.41	A	63.6	A
USGS	05536290	2017-10-07 05:45	CST	5.41	A	63.6	A
USGS	05536290	2017-10-07 06:00	CST	5.40	A	62.8	A
USGS	05536290	2017-10-07 06:15	CST	5.40	A	62.8	A
USGS	05536290	2017-10-07 06:30	CST	5.39	A	61.9	A
USGS	05536290	2017-10-07 06:45	CST	5.39	A	61.9	A
USGS	05536290	2017-10-07 07:00	CST	5.39	A	61.9	A
USGS	05536290	2017-10-07 07:15	CST	5.38	A	61.1	A
USGS	05536290	2017-10-07 07:30	CST	5.38	A	61.1	A
USGS	05536290	2017-10-07 07:45	CST	5.38	A	61.1	A
USGS	05536290	2017-10-07 08:00	CST	5.38	A	61.1	A
USGS	05536290	2017-10-07 08:15	CST	5.38	A	61.1	A
USGS	05536290	2017-10-07 08:30	CST	5.37	A	60.3	A
USGS	05536290	2017-10-07 08:45	CST	5.37	A	60.3	A
USGS	05536290	2017-10-07 09:00	CST	5.37	A	60.3	A
USGS	05536290	2017-10-07 09:15	CST	5.37	A	60.3	A
USGS	05536290	2017-10-07 09:30	CST	5.36	A	59.5	A
USGS	05536290	2017-10-07 09:45	CST	5.36	A	59.5	A
USGS	05536290	2017-10-07 10:00	CST	5.37	A	60.3	A
USGS	05536290	2017-10-07 10:15	CST	5.36	A	59.5	A
USGS	05536290	2017-10-07 10:30	CST	5.36	A	59.5	A
USGS	05536290	2017-10-07 10:45	CST	5.35	A	58.6	A
USGS	05536290	2017-10-07 11:00	CST	5.35	A	58.6	A
USGS	05536290	2017-10-07 11:15	CST	5.34	A	57.8	A
USGS	05536290	2017-10-07 11:30	CST	5.34	A	57.8	A
USGS	05536290	2017-10-07 11:45	CST	5.33	A	57.0	A
USGS	05536290	2017-10-07 12:00	CST	5.33	A	57.0	A
USGS	05536290	2017-10-07 12:15	CST	5.32	A	56.2	A
USGS	05536290	2017-10-07 12:30	CST	5.32	A	56.2	A
USGS	05536290	2017-10-07 12:45	CST	5.32	A	56.2	A
USGS	05536290	2017-10-07 13:00	CST	5.32	A	56.2	A
USGS	05536290	2017-10-07 13:15	CST	5.31	A	55.4	A
USGS	05536290	2017-10-07 13:30	CST	5.30	A	54.6	A
USGS	05536290	2017-10-07 13:45	CST	5.30	A	54.6	A
USGS	05536290	2017-10-07 14:00	CST	5.29	A	53.8	A
USGS	05536290	2017-10-07 14:15	CST	5.29	A	53.8	A
USGS	05536290	2017-10-07 14:30	CST	5.29	A	53.8	A
USGS	05536290	2017-10-07 14:45	CST	5.29	A	53.8	A
USGS	05536290	2017-10-07 15:00	CST	5.28	A	53.0	A
USGS	05536290	2017-10-07 15:15	CST	5.28	A	53.0	A
USGS	05536290	2017-10-07 15:30	CST	5.27	A	52.2	A
USGS	05536290	2017-10-07 15:45	CST	5.27	A	52.2	A
USGS	05536290	2017-10-07 16:00	CST	5.27	A	52.2	A
USGS	05536290	2017-10-07 16:15	CST	5.30	A	54.6	A
USGS	05536290	2017-10-07 16:30	CST	5.37	A	60.3	A
USGS	05536290	2017-10-07 16:45	CST	5.41	A	63.6	A
USGS	05536290	2017-10-07 17:00	CST	5.45	A	66.9	A
USGS	05536290	2017-10-07 17:15	CST	5.54	A	74.5	A
USGS	05536290	2017-10-07 17:30	CST	5.60	A	79.6	A
USGS	05536290	2017-10-07 17:45	CST	5.66	A	84.8	A
USGS	05536290	2017-10-07 18:00	CST	5.70	A	88.3	A
USGS	05536290	2017-10-07 18:15	CST	5.75	A	92.6	A
USGS	05536290	2017-10-07 18:30	CST	5.78	A	95.3	A
USGS	05536290	2017-10-07 18:45	CST	5.80	A	97.1	A
USGS	05536290	2017-10-07 19:00	CST	5.82	A	98.8	A
USGS	05536290	2017-10-07 19:15	CST	5.84	A	101	A
USGS	05536290	2017-10-07 19:30	CST	5.85	A	101	A
USGS	05536290	2017-10-07 19:45	CST	5.86	A	102	A
USGS	05536290	2017-10-07 20:00	CST	5.87	A	103	A
USGS	05536290	2017-10-07 20:15	CST	5.89	A	105	A
USGS	05536290	2017-10-07 20:30	CST	5.90	A	106	A
USGS	05536290	2017-10-07 20:45	CST	5.91	A	107	A
USGS	05536290	2017-10-07 21:00	CST	5.92	A	108	A
USGS	05536290	2017-10-07 21:15	CST	5.92	A	108	A
USGS	05536290	2017-10-07 21:30	CST	5.92	A	108	A
USGS	05536290	2017-10-07 21:45	CST	5.93	A	109	A
USGS	05536290	2017-10-07 22:00	CST	5.93	A	109	A
USGS	05536290	2017-10-07 22:15	CST	5.93	A	109	A
USGS	05536290	2017-10-07 22:30	CST	5.93	A	109	A
USGS	05536290	2017-10-07 22:45	CST	5.93	A	109	A
USGS	05536290	2017-10-07 23:00	CST	5.93	A	109	A
USGS	05536290	2017-10-07 23:15	CST	5.94	A	110	A
USGS	05536290	2017-10-07 23:30	CST	5.95	A	110	A
USGS	05536290	2017-10-07 23:45	CST	5.96	A	111	A
USGS	05536290	2017-10-08 00:00	CST	5.99	A	114	A
USGS	05536290	2017-10-08 00:15	CST	6.01	A	116	A
USGS	05536290	2017-10-08 00:30	CST	6.04	A	120	A
USGS	05536290	2017-10-08 00:45	CST	6.06	A	122	A
USGS	05536290	2017-10-08 01:00	CST	6.09	A	125	A
USGS	05536290	2017-10-08 01:15	CST	6.12	A	129	A
USGS	05536290	2017-10-08 01:30	CST	6.15	A	132	A
USGS	05536290	2017-10-08 01:45	CST	6.17	A	135	A
USGS	05536290	2017-10-08 02:00	CST	6.19	A	137	A
USGS	05536290	2017-10-08 02:15	CST	6.21	A	140	A
USGS	05536290	2017-10-08 02:30	CST	6.23	A	142	A
USGS	05536290	2017-10-08 02:45	CST	6.25	A	144	A
USGS	05536290	2017-10-08 03:00	CST	6.27	A	147	A
USGS	05536290	2017-10-08 03:15	CST	6.28	A	148	A
USGS	05536290	2017-10-08 03:30	CST	6.29	A	149	A
USGS	05536290	2017-10-08 03:45	CST	6.31	A	152	A
USGS	05536290	2017-10-08 04:00	CST	6.32	A	153	A
USGS	05536290	2017-10-08 04:15	CST	6.32	A	153	A
USGS	05536290	2017-10-08 04:30	CST	6.33	A	154	A
USGS	05536290	2017-10-08 04:45	CST	6.33	A	154	A
USGS	05536290	2017-10-08 05:00	CST	6.33	A	154	A
USGS	05536290	2017-10-08 05:15	CST	6.33	A	154	A
USGS	05536290	2017-10-08 05:30	CST	6.34	A	155	A
USGS	05536290	2017-10-08 05:45	CST	6.33	A	154	A
USGS	05536290	2017-10-08 06:00	CST	6.33	A	154	A
USGS	05536290	2017-10-08 06:15	CST	6.32	A	153	A
USGS	05536290	2017-10-08 06:30	CST	6.31	A	152	A
USGS	05536290	2017-10-08 06:45	CST	6.31	A	152	A
USGS	05536290	2017-10-08 07:00	CST	6.29	A	149	A
USGS	05536290	2017-10-08 07:15	CST	6.28	A	148	A
USGS	05536290	2017-10-08 07:30	CST	6.27	A	147	A
USGS	05536290	2017-10-08 07:45	CST	6.26	A	146	A
USGS	05536290	2017-10-08 08:00	CST	6.24	A	143	A
USGS	05536290	2017-10-08 08:15	CST	6.23	A	142	A
USGS	05536290	2017-10-08 08:30	CST	6.21	A	140	A
USGS	05536290	2017-10-08 08:45	CST	6.20	A	138	A
USGS	05536290	2017-10-08 09:00	CST	6.18	A	136	A
USGS	05536290	2017-10-08 09:15	CST	6.16	A	134	A
USGS	05536290	2017-10-08 09:30	CST	6.15	A	132	A
USGS	05536290	2017-10-08 09:45	CST	6.13	A	130	A
USGS	05536290	2017-10-08 10:00	CST	6.11	A	128	A
USGS	05536290	2017-10-08 10:15	CST	6.09	A	125	A
USGS	05536290	2017-10-08 10:30	CST	6.07	A	123	A
USGS	05536290	2017-10-08 10:45	CST	6.06	A	122	A
USGS	05536290	2017-10-08 11:00	CST	6.04	A	120	A
USGS	05536290	2017-10-08 11:15	CST	6.02	A	117	A
USGS	05536290	2017-10-08 11:30	CST	6.00	A	115	A
USGS	05536290	2017-10-08 11:45	CST	5.99	A	114	A
USGS	05536290	2017-10-08 12:00	CST	5.97	A	112	A
USGS	05536290	2017-10-08 12:15	CST	5.95	A	110	A
USGS	05536290	2017-10-08 12:30	CST	5.93	A	109	A
USGS	05536290	2017-10-08 12:45	CST	5.91	A	107	A
USGS	05536290	2017-10-08 13:00	CST	5.90	A	106	A
USGS	05536290	2017-10-08 13:15	CST	5.88	A	104	A
USGS	05536290	2017-10-08 13:30	CST	5.87	A	103	A
USGS	05536290	2017-10-08 13:45	CST	5.85	A	101	A
USGS	05536290	2017-10-08 14:00	CST	5.84	A	101	A
USGS	05536290	2017-10-08 14:15	CST	5.82	A	98.8	A
USGS	05536290	2017-10-08 14:30	CST	5.80	A	97.1	A
USGS	05536290	2017-10-08 14:45	CST	5.79	A	96.2	A
USGS	05536290	2017-10-08 15:00	CST	5.77	A	94.4	A
USGS	05536290	2017-10-08 15:15	CST	5.76	A	93.5	A
USGS	05536290	2017-10-08 15:30	CST	5.75	A	92.6	A
USGS	05536290	2017-10-08 15:45	CST	5.74	A	91.8	A
USGS	05536290	2017-10-08 16:00	CST	5.73	A	90.9	A
USGS	05536290	2017-10-08 16:15	CST	5.71	A	89.1	A
USGS	05536290	2017-10-08 16:30	CST	5.70	A	88.3	A
USGS	05536290	2017-10-08 16:45	CST	5.69	A	87.4	A
USGS	05536290	2017-10-08 17:00	CST	5.68	A	86.5	A
USGS	05536290	2017-10-08 17:15	CST	5.67	A	85.7	A
USGS	05536290	2017-10-08 17:30	CST	5.65	A	83.9	A
USGS	05536290	2017-10-08 17:45	CST	5.64	A	83.1	A
USGS	05536290	2017-10-08 18:00	CST	5.63	A	82.2	A
USGS	05536290	2017-10-08 18:15	CST	5.62	A	81.3	A
USGS	05536290	2017-10-08 18:30	CST	5.61	A	80.5	A
USGS	05536290	2017-10-08 18:45	CST	5.60	A	79.6	A
USGS	05536290	2017-10-08 19:00	CST	5.59	A	78.8	A
USGS	05536290	2017-10-08 19:15	CST	5.59	A	78.8	A
USGS	05536290	2017-10-08 19:30	CST	5.58	A	77.9	A
USGS	05536290	2017-10-08 19:45	CST	5.57	A	77.0	A
USGS	05536290	2017-10-08 20:00	CST	5.56	A	76.2	A
USGS	05536290	2017-10-08 20:15	CST	5.55	A	75.3	A
USGS	05536290	2017-10-08 20:30	CST	5.55	A	75.3	A
USGS	05536290	2017-10-08 20:45	CST	5.54	A	74.5	A
USGS	05536290	2017-10-08 21:00	CST	5.53	A	73.6	A
USGS	05536290	2017-10-08 21:15	CST	5.53	A	73.6	A
USGS	05536290	2017-10-08 21:30	CST	5.52	A	72.8	A
USGS	05536290	2017-10-08 21:45	CST	5.51	A	72.0	A
USGS	05536290	2017-10-08 22:00	CST	5.51	A	72.0	A
USGS	05536290	2017-10-08 22:15	CST	5.50	A	71.1	A
USGS	05536290	2017-10-08 22:30	CST	5.50	A	71.1	A
USGS	05536290	2017-10-08 22:45	CST	5.49	A	70.3	A
USGS	05536290	2017-10-08 23:00	CST	5.49	A	70.3	A
USGS	05536290	2017-10-08 23:15	CST	5.48	A	69.4	A
USGS	05536290	2017-10-08 23:30	CST	5.48	A	69.4	A
USGS	05536290	2017-10-08 23:45	CST	5.47	A	68.6	A
USGS	05536290	2017-10-09 00:00	CST	5.46	A	67.7	A
USGS	05536290	2017-10-09 00:15	CST	5.46	A	67.7	A
USGS	05536290	2017-10-09 00:30	CST	5.46	A	67.7	A
USGS	05536290	2017-10-09 00:45	CST	5.45	A	66.9	A
USGS	05536290	2017-10-09 01:00	CST	5.45	A	66.9	A
USGS	05536290	2017-10-09 01:15	CST	5.44	A	66.1	A
USGS	05536290	2017-10-09 01:30	CST	5.44	A	66.1	A
USGS	05536290	2017-10-09 01:45	CST	5.43	A	65.2	A
USGS	05536290	2017-10-09 02:00	CST	5.43	A	65.2	A
USGS	05536290	2017-10-09 02:15	CST	5.42	A	64.4	A
USGS	05536290	2017-10-09 02:30	CST	5.42	A	64.4	A
