# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-02-13 15:25:13 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05536340 MIDLOTHIAN CREEK AT OAK FOREST, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05536340
#            TS   parameter     Description
#         50427       00065     Gage height, feet
#         50428       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	50427_00065	50427_00065_cd	50428_00060	50428_00060_cd
USGS	05536340	2017-10-04 22:45	CST	1.24	A	0.08	A
USGS	05536340	2017-10-04 23:00	CST	1.23	A	0.07	A
USGS	05536340	2017-10-04 23:15	CST	1.23	A	0.07	A
USGS	05536340	2017-10-04 23:30	CST	1.23	A	0.07	A
USGS	05536340	2017-10-04 23:45	CST	1.23	A	0.07	A
USGS	05536340	2017-10-05 00:00	CST	1.23	A	0.07	A
USGS	05536340	2017-10-05 00:15	CST	1.22	A	0.06	A
USGS	05536340	2017-10-05 00:30	CST	1.22	A	0.06	A
USGS	05536340	2017-10-05 00:45	CST	1.22	A	0.06	A
USGS	05536340	2017-10-05 01:00	CST	1.22	A	0.06	A
USGS	05536340	2017-10-05 01:15	CST	1.22	A	0.06	A
USGS	05536340	2017-10-05 01:30	CST	1.22	A	0.06	A
USGS	05536340	2017-10-05 01:45	CST	1.22	A	0.06	A
USGS	05536340	2017-10-05 02:00	CST	1.21	A	0.05	A
USGS	05536340	2017-10-05 02:15	CST	1.21	A	0.05	A
USGS	05536340	2017-10-05 02:30	CST	1.21	A	0.05	A
USGS	05536340	2017-10-05 02:45	CST	1.21	A	0.05	A
USGS	05536340	2017-10-05 03:00	CST	1.21	A	0.05	A
USGS	05536340	2017-10-05 03:15	CST	1.21	A	0.05	A
USGS	05536340	2017-10-05 03:30	CST	1.20	A	0.04	A
USGS	05536340	2017-10-05 03:45	CST	1.20	A	0.04	A
USGS	05536340	2017-10-05 04:00	CST	1.20	A	0.04	A
USGS	05536340	2017-10-05 04:15	CST	1.20	A	0.04	A
USGS	05536340	2017-10-05 04:30	CST	1.20	A	0.04	A
USGS	05536340	2017-10-05 04:45	CST	1.20	A	0.04	A
USGS	05536340	2017-10-05 05:00	CST	1.19	A	0.04	A
USGS	05536340	2017-10-05 05:15	CST	1.19	A	0.04	A
USGS	05536340	2017-10-05 05:30	CST	1.19	A	0.04	A
USGS	05536340	2017-10-05 05:45	CST	1.19	A	0.04	A
USGS	05536340	2017-10-05 06:00	CST	1.19	A	0.04	A
USGS	05536340	2017-10-05 06:15	CST	1.19	A	0.04	A
USGS	05536340	2017-10-05 06:30	CST	1.19	A	0.04	A
USGS	05536340	2017-10-05 06:45	CST	1.18	A	0.03	A
USGS	05536340	2017-10-05 07:00	CST	1.18	A	0.03	A
USGS	05536340	2017-10-05 07:15	CST	1.18	A	0.03	A
USGS	05536340	2017-10-05 07:30	CST	1.18	A	0.03	A
USGS	05536340	2017-10-05 07:45	CST	1.17	A	0.03	A
USGS	05536340	2017-10-05 08:00	CST	1.18	A	0.03	A
USGS	05536340	2017-10-05 08:15	CST	1.17	A	0.03	A
USGS	05536340	2017-10-05 08:30	CST	1.17	A	0.03	A
USGS	05536340	2017-10-05 08:45	CST	1.17	A	0.03	A
USGS	05536340	2017-10-05 09:00	CST	1.17	A	0.03	A
USGS	05536340	2017-10-05 09:15	CST	1.17	A	0.03	A
USGS	05536340	2017-10-05 09:30	CST	1.17	A	0.03	A
USGS	05536340	2017-10-05 09:45	CST	1.17	A	0.03	A
USGS	05536340	2017-10-05 10:00	CST	1.17	A	0.03	A
USGS	05536340	2017-10-05 10:15	CST	1.17	A	0.03	A
USGS	05536340	2017-10-05 10:30	CST	1.17	A	0.03	A
USGS	05536340	2017-10-05 10:45	CST	1.17	A	0.03	A
USGS	05536340	2017-10-05 11:00	CST	1.17	A	0.03	A
USGS	05536340	2017-10-05 11:15	CST	1.17	A	0.03	A
USGS	05536340	2017-10-05 11:30	CST	1.17	A	0.03	A
USGS	05536340	2017-10-05 11:45	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 12:00	CST	1.17	A	0.03	A
USGS	05536340	2017-10-05 12:15	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 12:30	CST	1.17	A	0.03	A
USGS	05536340	2017-10-05 12:45	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 13:00	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 13:15	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 13:30	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 13:45	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 14:00	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 14:15	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 14:30	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 14:45	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 15:00	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 15:15	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 15:30	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 15:45	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 16:00	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 16:15	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 16:30	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 16:45	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 17:00	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 17:15	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 17:30	CST	1.16	A	0.02	A
USGS	05536340	2017-10-05 17:45	CST	1.15	A	0.02	A
USGS	05536340	2017-10-05 18:00	CST	1.15	A	0.02	A
USGS	05536340	2017-10-05 18:15	CST	1.15	A	0.02	A
USGS	05536340	2017-10-05 18:30	CST	1.15	A	0.02	A
USGS	05536340	2017-10-05 18:45	CST	1.15	A	0.02	A
USGS	05536340	2017-10-05 19:00	CST	1.15	A	0.02	A
USGS	05536340	2017-10-05 19:15	CST	1.15	A	0.02	A
USGS	05536340	2017-10-05 19:30	CST	1.15	A	0.02	A
USGS	05536340	2017-10-05 19:45	CST	1.15	A	0.02	A
USGS	05536340	2017-10-05 20:00	CST	1.14	A	0.02	A
USGS	05536340	2017-10-05 20:15	CST	1.14	A	0.02	A
USGS	05536340	2017-10-05 20:30	CST	1.14	A	0.02	A
USGS	05536340	2017-10-05 20:45	CST	1.14	A	0.02	A
USGS	05536340	2017-10-05 21:00	CST	1.14	A	0.02	A
USGS	05536340	2017-10-05 21:15	CST	1.14	A	0.02	A
USGS	05536340	2017-10-05 21:30	CST	1.14	A	0.02	A
USGS	05536340	2017-10-05 21:45	CST	1.14	A	0.02	A
USGS	05536340	2017-10-05 22:00	CST	1.14	A	0.02	A
USGS	05536340	2017-10-05 22:15	CST	1.14	A	0.02	A
USGS	05536340	2017-10-05 22:30	CST	1.14	A	0.02	A
USGS	05536340	2017-10-05 22:45	CST	1.14	A	0.02	A
USGS	05536340	2017-10-05 23:00	CST	1.14	A	0.02	A
USGS	05536340	2017-10-05 23:15	CST	1.14	A	0.02	A
USGS	05536340	2017-10-05 23:30	CST	1.14	A	0.02	A
USGS	05536340	2017-10-05 23:45	CST	1.14	A	0.02	A
USGS	05536340	2017-10-06 00:00	CST	1.14	A	0.02	A
USGS	05536340	2017-10-06 00:15	CST	1.14	A	0.02	A
USGS	05536340	2017-10-06 00:30	CST	1.14	A	0.02	A
USGS	05536340	2017-10-06 00:45	CST	1.14	A	0.02	A
USGS	05536340	2017-10-06 01:00	CST	1.14	A	0.02	A
USGS	05536340	2017-10-06 01:15	CST	1.15	A	0.02	A
USGS	05536340	2017-10-06 01:30	CST	1.15	A	0.02	A
USGS	05536340	2017-10-06 01:45	CST	1.15	A	0.02	A
USGS	05536340	2017-10-06 02:00	CST	1.15	A	0.02	A
USGS	05536340	2017-10-06 02:15	CST	1.15	A	0.02	A
USGS	05536340	2017-10-06 02:30	CST	1.15	A	0.02	A
USGS	05536340	2017-10-06 02:45	CST	1.15	A	0.02	A
USGS	05536340	2017-10-06 03:00	CST	1.34	A	0.31	A
USGS	05536340	2017-10-06 03:15	CST	1.43	A	0.88	A
USGS	05536340	2017-10-06 03:30	CST	1.43	A	0.88	A
USGS	05536340	2017-10-06 03:45	CST	1.43	A	0.88	A
USGS	05536340	2017-10-06 04:00	CST	1.43	A	0.88	A
USGS	05536340	2017-10-06 04:15	CST	1.44	A	0.98	A
USGS	05536340	2017-10-06 04:30	CST	1.45	A	1.09	A
USGS	05536340	2017-10-06 04:45	CST	1.45	A	1.09	A
USGS	05536340	2017-10-06 05:00	CST	1.45	A	1.09	A
USGS	05536340	2017-10-06 05:15	CST	1.44	A	0.98	A
USGS	05536340	2017-10-06 05:30	CST	1.43	A	0.88	A
USGS	05536340	2017-10-06 05:45	CST	1.42	A	0.78	A
USGS	05536340	2017-10-06 06:00	CST	1.41	A	0.70	A
USGS	05536340	2017-10-06 06:15	CST	1.40	A	0.63	A
USGS	05536340	2017-10-06 06:30	CST	1.40	A	0.63	A
USGS	05536340	2017-10-06 06:45	CST	1.39	A	0.56	A
USGS	05536340	2017-10-06 07:00	CST	1.39	A	0.56	A
USGS	05536340	2017-10-06 07:15	CST	1.39	A	0.56	A
USGS	05536340	2017-10-06 07:30	CST	1.38	A	0.50	A
USGS	05536340	2017-10-06 07:45	CST	1.38	A	0.50	A
USGS	05536340	2017-10-06 08:00	CST	1.37	A	0.44	A
USGS	05536340	2017-10-06 08:15	CST	1.37	A	0.44	A
USGS	05536340	2017-10-06 08:30	CST	1.36	A	0.39	A
USGS	05536340	2017-10-06 08:45	CST	1.36	A	0.39	A
USGS	05536340	2017-10-06 09:00	CST	1.36	A	0.39	A
USGS	05536340	2017-10-06 09:15	CST	1.36	A	0.39	A
USGS	05536340	2017-10-06 09:30	CST	1.36	A	0.39	A
USGS	05536340	2017-10-06 09:45	CST	1.36	A	0.39	A
USGS	05536340	2017-10-06 10:00	CST	1.35	A	0.35	A
USGS	05536340	2017-10-06 10:15	CST	1.36	A	0.39	A
USGS	05536340	2017-10-06 10:30	CST	1.36	A	0.39	A
USGS	05536340	2017-10-06 10:45	CST	1.36	A	0.39	A
USGS	05536340	2017-10-06 11:00	CST	1.36	A	0.39	A
USGS	05536340	2017-10-06 11:15	CST	1.36	A	0.39	A
USGS	05536340	2017-10-06 11:30	CST	1.37	A	0.44	A
USGS	05536340	2017-10-06 11:45	CST	1.36	A	0.39	A
USGS	05536340	2017-10-06 12:00	CST	1.36	A	0.39	A
USGS	05536340	2017-10-06 12:15	CST	1.36	A	0.39	A
USGS	05536340	2017-10-06 12:30	CST	1.36	A	0.39	A
USGS	05536340	2017-10-06 12:45	CST	1.37	A	0.44	A
USGS	05536340	2017-10-06 13:00	CST	1.41	A	0.70	A
USGS	05536340	2017-10-06 13:15	CST	1.46	A	1.21	A
USGS	05536340	2017-10-06 13:30	CST	1.49	A	1.66	A
USGS	05536340	2017-10-06 13:45	CST	1.49	A	1.66	A
USGS	05536340	2017-10-06 14:00	CST	1.50	A	1.84	A
USGS	05536340	2017-10-06 14:15	CST	1.50	A	1.84	A
USGS	05536340	2017-10-06 14:30	CST	1.51	A	2.03	A
USGS	05536340	2017-10-06 14:45	CST	1.55	A	3.01	A
USGS	05536340	2017-10-06 15:00	CST	1.58	A	4.00	A
USGS	05536340	2017-10-06 15:15	CST	1.59	A	4.23	A
USGS	05536340	2017-10-06 15:30	CST	1.60	A	4.47	A
USGS	05536340	2017-10-06 15:45	CST	1.60	A	4.47	A
USGS	05536340	2017-10-06 16:00	CST	1.61	A	4.73	A
USGS	05536340	2017-10-06 16:15	CST	1.61	A	4.73	A
USGS	05536340	2017-10-06 16:30	CST	1.61	A	4.73	A
USGS	05536340	2017-10-06 16:45	CST	1.61	A	4.73	A
USGS	05536340	2017-10-06 17:00	CST	1.61	A	4.73	A
USGS	05536340	2017-10-06 17:15	CST	1.60	A	4.47	A
USGS	05536340	2017-10-06 17:30	CST	1.61	A	4.73	A
USGS	05536340	2017-10-06 17:45	CST	1.60	A	4.47	A
USGS	05536340	2017-10-06 18:00	CST	1.61	A	4.73	A
USGS	05536340	2017-10-06 18:15	CST	1.61	A	4.73	A
USGS	05536340	2017-10-06 18:30	CST	1.61	A	4.73	A
USGS	05536340	2017-10-06 18:45	CST	1.60	A	4.47	A
USGS	05536340	2017-10-06 19:00	CST	1.61	A	4.73	A
USGS	05536340	2017-10-06 19:15	CST	1.61	A	4.73	A
USGS	05536340	2017-10-06 19:30	CST	1.60	A	4.47	A
USGS	05536340	2017-10-06 19:45	CST	1.60	A	4.47	A
USGS	05536340	2017-10-06 20:00	CST	1.60	A	4.47	A
USGS	05536340	2017-10-06 20:15	CST	1.60	A	4.47	A
USGS	05536340	2017-10-06 20:30	CST	1.59	A	4.23	A
USGS	05536340	2017-10-06 20:45	CST	1.60	A	4.47	A
USGS	05536340	2017-10-06 21:00	CST	1.59	A	4.23	A
USGS	05536340	2017-10-06 21:15	CST	1.59	A	4.23	A
USGS	05536340	2017-10-06 21:30	CST	1.59	A	4.23	A
USGS	05536340	2017-10-06 21:45	CST	1.59	A	4.23	A
USGS	05536340	2017-10-06 22:00	CST	1.59	A	4.23	A
USGS	05536340	2017-10-06 22:15	CST	1.58	A	4.00	A
USGS	05536340	2017-10-06 22:30	CST	1.59	A	4.23	A
USGS	05536340	2017-10-06 22:45	CST	1.58	A	4.00	A
USGS	05536340	2017-10-06 23:00	CST	1.57	A	3.64	A
USGS	05536340	2017-10-06 23:15	CST	1.57	A	3.64	A
USGS	05536340	2017-10-06 23:30	CST	1.57	A	3.64	A
USGS	05536340	2017-10-06 23:45	CST	1.57	A	3.64	A
USGS	05536340	2017-10-07 00:00	CST	1.56	A	3.31	A
USGS	05536340	2017-10-07 00:15	CST	1.57	A	3.64	A
USGS	05536340	2017-10-07 00:30	CST	1.57	A	3.64	A
USGS	05536340	2017-10-07 00:45	CST	1.56	A	3.31	A
USGS	05536340	2017-10-07 01:00	CST	1.56	A	3.31	A
USGS	05536340	2017-10-07 01:15	CST	1.56	A	3.31	A
USGS	05536340	2017-10-07 01:30	CST	1.56	A	3.31	A
USGS	05536340	2017-10-07 01:45	CST	1.56	A	3.31	A
USGS	05536340	2017-10-07 02:00	CST	1.56	A	3.31	A
USGS	05536340	2017-10-07 02:15	CST	1.56	A	3.31	A
USGS	05536340	2017-10-07 02:30	CST	1.55	A	3.01	A
USGS	05536340	2017-10-07 02:45	CST	1.56	A	3.31	A
USGS	05536340	2017-10-07 03:00	CST	1.56	A	3.31	A
USGS	05536340	2017-10-07 03:15	CST	1.56	A	3.31	A
USGS	05536340	2017-10-07 03:30	CST	1.56	A	3.31	A
USGS	05536340	2017-10-07 03:45	CST	1.56	A	3.31	A
USGS	05536340	2017-10-07 04:00	CST	1.56	A	3.31	A
USGS	05536340	2017-10-07 04:15	CST	1.56	A	3.31	A
USGS	05536340	2017-10-07 04:30	CST	1.56	A	3.31	A
USGS	05536340	2017-10-07 04:45	CST	1.56	A	3.31	A
USGS	05536340	2017-10-07 05:00	CST	1.56	A	3.31	A
USGS	05536340	2017-10-07 05:15	CST	1.55	A	3.01	A
USGS	05536340	2017-10-07 05:30	CST	1.56	A	3.31	A
USGS	05536340	2017-10-07 05:45	CST	1.56	A	3.31	A
USGS	05536340	2017-10-07 06:00	CST	1.55	A	3.01	A
USGS	05536340	2017-10-07 06:15	CST	1.55	A	3.01	A
USGS	05536340	2017-10-07 06:30	CST	1.55	A	3.01	A
USGS	05536340	2017-10-07 06:45	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 07:00	CST	1.55	A	3.01	A
USGS	05536340	2017-10-07 07:15	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 07:30	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 07:45	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 08:00	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 08:15	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 08:30	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 08:45	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 09:00	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 09:15	CST	1.55	A	3.01	A
USGS	05536340	2017-10-07 09:30	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 09:45	CST	1.55	A	3.01	A
USGS	05536340	2017-10-07 10:00	CST	1.55	A	3.01	A
USGS	05536340	2017-10-07 10:15	CST	1.55	A	3.01	A
USGS	05536340	2017-10-07 10:30	CST	1.55	A	3.01	A
USGS	05536340	2017-10-07 10:45	CST	1.55	A	3.01	A
USGS	05536340	2017-10-07 11:00	CST	1.55	A	3.01	A
USGS	05536340	2017-10-07 11:15	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 11:30	CST	1.55	A	3.01	A
USGS	05536340	2017-10-07 11:45	CST	1.55	A	3.01	A
USGS	05536340	2017-10-07 12:00	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 12:15	CST	1.55	A	3.01	A
USGS	05536340	2017-10-07 12:30	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 12:45	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 13:00	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 13:15	CST	1.53	A	2.48	A
USGS	05536340	2017-10-07 13:30	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 13:45	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 14:00	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 14:15	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 14:30	CST	1.53	A	2.48	A
USGS	05536340	2017-10-07 14:45	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 15:00	CST	1.53	A	2.48	A
USGS	05536340	2017-10-07 15:15	CST	1.53	A	2.48	A
USGS	05536340	2017-10-07 15:30	CST	1.53	A	2.48	A
USGS	05536340	2017-10-07 15:45	CST	1.54	A	2.73	A
USGS	05536340	2017-10-07 16:00	CST	1.63	A	5.27	A
USGS	05536340	2017-10-07 16:15	CST	1.71	A	8.00	A
USGS	05536340	2017-10-07 16:30	CST	1.81	A	13.4	A
USGS	05536340	2017-10-07 16:45	CST	1.83	A	14.8	A
USGS	05536340	2017-10-07 17:00	CST	1.82	A	14.1	A
USGS	05536340	2017-10-07 17:15	CST	1.80	A	12.7	A
USGS	05536340	2017-10-07 17:30	CST	1.76	A	10.4	A
USGS	05536340	2017-10-07 17:45	CST	1.73	A	8.90	A
USGS	05536340	2017-10-07 18:00	CST	1.70	A	7.58	A
USGS	05536340	2017-10-07 18:15	CST	1.67	A	6.50	A
USGS	05536340	2017-10-07 18:30	CST	1.66	A	6.17	A
USGS	05536340	2017-10-07 18:45	CST	1.65	A	5.86	A
USGS	05536340	2017-10-07 19:00	CST	1.65	A	5.86	A
USGS	05536340	2017-10-07 19:15	CST	1.64	A	5.56	A
USGS	05536340	2017-10-07 19:30	CST	1.63	A	5.27	A
USGS	05536340	2017-10-07 19:45	CST	1.63	A	5.27	A
USGS	05536340	2017-10-07 20:00	CST	1.70	A	7.58	A
USGS	05536340	2017-10-07 20:15	CST	1.78	A	11.5	A
USGS	05536340	2017-10-07 20:30	CST	1.82	A	14.1	A
USGS	05536340	2017-10-07 20:45	CST	1.84	A	15.5	A
USGS	05536340	2017-10-07 21:00	CST	1.84	A	15.5	A
USGS	05536340	2017-10-07 21:15	CST	1.84	A	15.5	A
USGS	05536340	2017-10-07 21:30	CST	1.84	A	15.5	A
USGS	05536340	2017-10-07 21:45	CST	1.84	A	15.5	A
USGS	05536340	2017-10-07 22:00	CST	1.83	A	14.8	A
USGS	05536340	2017-10-07 22:15	CST	1.83	A	14.8	A
USGS	05536340	2017-10-07 22:30	CST	1.84	A	15.5	A
USGS	05536340	2017-10-07 22:45	CST	1.84	A	15.5	A
USGS	05536340	2017-10-07 23:00	CST	1.86	A	17.0	A
USGS	05536340	2017-10-07 23:15	CST	1.85	A	16.2	A
USGS	05536340	2017-10-07 23:30	CST	1.87	A	17.8	A
USGS	05536340	2017-10-07 23:45	CST	1.87	A	17.8	A
USGS	05536340	2017-10-08 00:00	CST	1.87	A	17.8	A
USGS	05536340	2017-10-08 00:15	CST	1.88	A	18.7	A
USGS	05536340	2017-10-08 00:30	CST	1.87	A	17.8	A
USGS	05536340	2017-10-08 00:45	CST	1.87	A	17.8	A
USGS	05536340	2017-10-08 01:00	CST	1.86	A	17.0	A
USGS	05536340	2017-10-08 01:15	CST	1.86	A	17.0	A
USGS	05536340	2017-10-08 01:30	CST	1.86	A	17.0	A
USGS	05536340	2017-10-08 01:45	CST	1.86	A	17.0	A
USGS	05536340	2017-10-08 02:00	CST	1.86	A	17.0	A
USGS	05536340	2017-10-08 02:15	CST	1.85	A	16.2	A
USGS	05536340	2017-10-08 02:30	CST	1.84	A	15.5	A
USGS	05536340	2017-10-08 02:45	CST	1.85	A	16.2	A
USGS	05536340	2017-10-08 03:00	CST	1.84	A	15.5	A
USGS	05536340	2017-10-08 03:15	CST	1.83	A	14.8	A
USGS	05536340	2017-10-08 03:30	CST	1.83	A	14.8	A
USGS	05536340	2017-10-08 03:45	CST	1.83	A	14.8	A
USGS	05536340	2017-10-08 04:00	CST	1.82	A	14.1	A
USGS	05536340	2017-10-08 04:15	CST	1.81	A	13.4	A
USGS	05536340	2017-10-08 04:30	CST	1.81	A	13.4	A
USGS	05536340	2017-10-08 04:45	CST	1.80	A	12.7	A
USGS	05536340	2017-10-08 05:00	CST	1.80	A	12.7	A
USGS	05536340	2017-10-08 05:15	CST	1.80	A	12.7	A
USGS	05536340	2017-10-08 05:30	CST	1.79	A	12.1	A
USGS	05536340	2017-10-08 05:45	CST	1.80	A	12.7	A
USGS	05536340	2017-10-08 06:00	CST	1.78	A	11.5	A
USGS	05536340	2017-10-08 06:15	CST	1.78	A	11.5	A
USGS	05536340	2017-10-08 06:30	CST	1.78	A	11.5	A
USGS	05536340	2017-10-08 06:45	CST	1.78	A	11.5	A
USGS	05536340	2017-10-08 07:00	CST	1.77	A	11.0	A
USGS	05536340	2017-10-08 07:15	CST	1.78	A	11.5	A
USGS	05536340	2017-10-08 07:30	CST	1.76	A	10.4	A
USGS	05536340	2017-10-08 07:45	CST	1.77	A	11.0	A
USGS	05536340	2017-10-08 08:00	CST	1.76	A	10.4	A
USGS	05536340	2017-10-08 08:15	CST	1.77	A	11.0	A
USGS	05536340	2017-10-08 08:30	CST	1.75	A	9.88	A
USGS	05536340	2017-10-08 08:45	CST	1.76	A	10.4	A
USGS	05536340	2017-10-08 09:00	CST	1.75	A	9.88	A
USGS	05536340	2017-10-08 09:15	CST	1.74	A	9.38	A
USGS	05536340	2017-10-08 09:30	CST	1.74	A	9.38	A
USGS	05536340	2017-10-08 09:45	CST	1.74	A	9.38	A
USGS	05536340	2017-10-08 10:00	CST	1.73	A	8.90	A
USGS	05536340	2017-10-08 10:15	CST	1.73	A	8.90	A
USGS	05536340	2017-10-08 10:30	CST	1.73	A	8.90	A
USGS	05536340	2017-10-08 10:45	CST	1.72	A	8.44	A
USGS	05536340	2017-10-08 11:00	CST	1.72	A	8.44	A
USGS	05536340	2017-10-08 11:15	CST	1.71	A	8.00	A
USGS	05536340	2017-10-08 11:30	CST	1.70	A	7.58	A
USGS	05536340	2017-10-08 11:45	CST	1.70	A	7.58	A
USGS	05536340	2017-10-08 12:00	CST	1.70	A	7.58	A
USGS	05536340	2017-10-08 12:15	CST	1.70	A	7.58	A
USGS	05536340	2017-10-08 12:30	CST	1.69	A	7.20	A
USGS	05536340	2017-10-08 12:45	CST	1.68	A	6.85	A
USGS	05536340	2017-10-08 13:00	CST	1.68	A	6.85	A
USGS	05536340	2017-10-08 13:15	CST	1.68	A	6.85	A
USGS	05536340	2017-10-08 13:30	CST	1.67	A	6.50	A
USGS	05536340	2017-10-08 13:45	CST	1.67	A	6.50	A
USGS	05536340	2017-10-08 14:00	CST	1.67	A	6.50	A
USGS	05536340	2017-10-08 14:15	CST	1.66	A	6.17	A
USGS	05536340	2017-10-08 14:30	CST	1.66	A	6.17	A
USGS	05536340	2017-10-08 14:45	CST	1.66	A	6.17	A
USGS	05536340	2017-10-08 15:00	CST	1.65	A	5.86	A
USGS	05536340	2017-10-08 15:15	CST	1.65	A	5.86	A
USGS	05536340	2017-10-08 15:30	CST	1.65	A	5.86	A
USGS	05536340	2017-10-08 15:45	CST	1.64	A	5.56	A
USGS	05536340	2017-10-08 16:00	CST	1.64	A	5.56	A
USGS	05536340	2017-10-08 16:15	CST	1.64	A	5.56	A
USGS	05536340	2017-10-08 16:30	CST	1.64	A	5.56	A
USGS	05536340	2017-10-08 16:45	CST	1.63	A	5.27	A
USGS	05536340	2017-10-08 17:00	CST	1.64	A	5.56	A
USGS	05536340	2017-10-08 17:15	CST	1.64	A	5.56	A
USGS	05536340	2017-10-08 17:30	CST	1.63	A	5.27	A
USGS	05536340	2017-10-08 17:45	CST	1.62	A	4.99	A
USGS	05536340	2017-10-08 18:00	CST	1.62	A	4.99	A
USGS	05536340	2017-10-08 18:15	CST	1.62	A	4.99	A
USGS	05536340	2017-10-08 18:30	CST	1.61	A	4.73	A
USGS	05536340	2017-10-08 18:45	CST	1.61	A	4.73	A
USGS	05536340	2017-10-08 19:00	CST	1.61	A	4.73	A
USGS	05536340	2017-10-08 19:15	CST	1.61	A	4.73	A
USGS	05536340	2017-10-08 19:30	CST	1.61	A	4.73	A
USGS	05536340	2017-10-08 19:45	CST	1.60	A	4.47	A
USGS	05536340	2017-10-08 20:00	CST	1.60	A	4.47	A
USGS	05536340	2017-10-08 20:15	CST	1.59	A	4.23	A
USGS	05536340	2017-10-08 20:30	CST	1.60	A	4.47	A
USGS	05536340	2017-10-08 20:45	CST	1.59	A	4.23	A
USGS	05536340	2017-10-08 21:00	CST	1.59	A	4.23	A
USGS	05536340	2017-10-08 21:15	CST	1.59	A	4.23	A
USGS	05536340	2017-10-08 21:30	CST	1.58	A	4.00	A
USGS	05536340	2017-10-08 21:45	CST	1.58	A	4.00	A
USGS	05536340	2017-10-08 22:00	CST	1.58	A	4.00	A
USGS	05536340	2017-10-08 22:15	CST	1.59	A	4.23	A
USGS	05536340	2017-10-08 22:30	CST	1.58	A	4.00	A
USGS	05536340	2017-10-08 22:45	CST	1.57	A	3.64	A
USGS	05536340	2017-10-08 23:00	CST	1.57	A	3.64	A
USGS	05536340	2017-10-08 23:15	CST	1.57	A	3.64	A
USGS	05536340	2017-10-08 23:30	CST	1.57	A	3.64	A
USGS	05536340	2017-10-08 23:45	CST	1.57	A	3.64	A
USGS	05536340	2017-10-09 00:00	CST	1.57	A	3.64	A
USGS	05536340	2017-10-09 00:15	CST	1.57	A	3.64	A
USGS	05536340	2017-10-09 00:30	CST	1.56	A	3.31	A
USGS	05536340	2017-10-09 00:45	CST	1.56	A	3.31	A
USGS	05536340	2017-10-09 01:00	CST	1.56	A	3.31	A
USGS	05536340	2017-10-09 01:15	CST	1.56	A	3.31	A
