# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-02-13 15:19:38 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05536580 STONY CREEK (WEST) NEAR WORTH, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05536580
#            TS   parameter     Description
#        200613       00060     Discharge, cubic feet per second
#        200615       00065     Gage height, feet, [(2)]
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	200613_00060	200613_00060_cd	200615_00065	200615_00065_cd
USGS	05536580	2017-10-04 23:00	CST	21.2	P	25.73	P
USGS	05536580	2017-10-04 23:15	CST	20.6	P	25.72	P
USGS	05536580	2017-10-04 23:30	CST	20.1	P	25.71	P
USGS	05536580	2017-10-04 23:45	CST	19.6	P	25.70	P
USGS	05536580	2017-10-05 00:00	CST	19.1	P	25.69	P
USGS	05536580	2017-10-05 00:15	CST	18.6	P	25.68	P
USGS	05536580	2017-10-05 00:30	CST	18.1	P	25.67	P
USGS	05536580	2017-10-05 00:45	CST	18.1	P	25.67	P
USGS	05536580	2017-10-05 01:00	CST	17.1	P	25.65	P
USGS	05536580	2017-10-05 01:15	CST	16.7	P	25.64	P
USGS	05536580	2017-10-05 01:30	CST	16.7	P	25.64	P
USGS	05536580	2017-10-05 01:45	CST	16.2	P	25.63	P
USGS	05536580	2017-10-05 02:00	CST	15.7	P	25.62	P
USGS	05536580	2017-10-05 02:15	CST	15.3	P	25.61	P
USGS	05536580	2017-10-05 02:30	CST	14.8	P	25.60	P
USGS	05536580	2017-10-05 02:45	CST	14.4	P	25.59	P
USGS	05536580	2017-10-05 03:00	CST	14.4	P	25.59	P
USGS	05536580	2017-10-05 03:15	CST	14.0	P	25.58	P
USGS	05536580	2017-10-05 03:30	CST	13.5	P	25.57	P
USGS	05536580	2017-10-05 03:45	CST	13.5	P	25.57	P
USGS	05536580	2017-10-05 04:00	CST	13.1	P	25.56	P
USGS	05536580	2017-10-05 04:15	CST	12.7	P	25.55	P
USGS	05536580	2017-10-05 04:30	CST	12.3	P	25.54	P
USGS	05536580	2017-10-05 04:45	CST	12.3	P	25.54	P
USGS	05536580	2017-10-05 05:00	CST	11.9	P	25.53	P
USGS	05536580	2017-10-05 05:15	CST	11.5	P	25.52	P
USGS	05536580	2017-10-05 05:30	CST	11.5	P	25.52	P
USGS	05536580	2017-10-05 05:45	CST	11.1	P	25.51	P
USGS	05536580	2017-10-05 06:00	CST	11.1	P	25.51	P
USGS	05536580	2017-10-05 06:15	CST	10.7	P	25.50	P
USGS	05536580	2017-10-05 06:30	CST	10.7	P	25.50	P
USGS	05536580	2017-10-05 06:45	CST	10.4	P	25.49	P
USGS	05536580	2017-10-05 07:00	CST	9.98	P	25.48	P
USGS	05536580	2017-10-05 07:15	CST	9.98	P	25.48	P
USGS	05536580	2017-10-05 07:30	CST	9.62	P	25.47	P
USGS	05536580	2017-10-05 07:45	CST	9.62	P	25.47	P
USGS	05536580	2017-10-05 08:00	CST	9.27	P	25.46	P
USGS	05536580	2017-10-05 08:15	CST	9.27	P	25.46	P
USGS	05536580	2017-10-05 08:30	CST	8.92	P	25.45	P
USGS	05536580	2017-10-05 08:45	CST	8.92	P	25.45	P
USGS	05536580	2017-10-05 09:00	CST	8.57	P	25.44	P
USGS	05536580	2017-10-05 09:15	CST	8.57	P	25.44	P
USGS	05536580	2017-10-05 09:30	CST	8.57	P	25.44	P
USGS	05536580	2017-10-05 09:45	CST	8.24	P	25.43	P
USGS	05536580	2017-10-05 10:00	CST	8.24	P	25.43	P
USGS	05536580	2017-10-05 10:15	CST	8.24	P	25.43	P
USGS	05536580	2017-10-05 10:30	CST	7.91	P	25.42	P
USGS	05536580	2017-10-05 10:45	CST	7.91	P	25.42	P
USGS	05536580	2017-10-05 11:00	CST	7.58	P	25.41	P
USGS	05536580	2017-10-05 11:15	CST	7.58	P	25.41	P
USGS	05536580	2017-10-05 11:30	CST	7.59	P	25.41	P
USGS	05536580	2017-10-05 11:45	CST	7.27	P	25.40	P
USGS	05536580	2017-10-05 12:00	CST	7.27	P	25.40	P
USGS	05536580	2017-10-05 12:15	CST	7.27	P	25.40	P
USGS	05536580	2017-10-05 12:30	CST	6.96	P	25.39	P
USGS	05536580	2017-10-05 12:45	CST	6.96	P	25.39	P
USGS	05536580	2017-10-05 13:00	CST	6.96	P	25.39	P
USGS	05536580	2017-10-05 13:15	CST	6.65	P	25.38	P
USGS	05536580	2017-10-05 13:30	CST	6.66	P	25.38	P
USGS	05536580	2017-10-05 13:45	CST	6.66	P	25.38	P
USGS	05536580	2017-10-05 14:00	CST	6.36	P	25.37	P
USGS	05536580	2017-10-05 14:15	CST	6.36	P	25.37	P
USGS	05536580	2017-10-05 14:30	CST	6.36	P	25.37	P
USGS	05536580	2017-10-05 14:45	CST	6.36	P	25.37	P
USGS	05536580	2017-10-05 15:00	CST	6.07	P	25.36	P
USGS	05536580	2017-10-05 15:15	CST	6.07	P	25.36	P
USGS	05536580	2017-10-05 15:30	CST	6.07	P	25.36	P
USGS	05536580	2017-10-05 15:45	CST	6.07	P	25.36	P
USGS	05536580	2017-10-05 16:00	CST	6.07	P	25.36	P
USGS	05536580	2017-10-05 16:15	CST	5.79	P	25.35	P
USGS	05536580	2017-10-05 16:30	CST	5.79	P	25.35	P
USGS	05536580	2017-10-05 16:45	CST	5.79	P	25.35	P
USGS	05536580	2017-10-05 17:00	CST	5.51	P	25.34	P
USGS	05536580	2017-10-05 17:15	CST	5.51	P	25.34	P
USGS	05536580	2017-10-05 17:30	CST	5.51	P	25.34	P
USGS	05536580	2017-10-05 17:45	CST	5.51	P	25.34	P
USGS	05536580	2017-10-05 18:00	CST	5.51	P	25.34	P
USGS	05536580	2017-10-05 18:15	CST	5.24	P	25.33	P
USGS	05536580	2017-10-05 18:30	CST	5.24	P	25.33	P
USGS	05536580	2017-10-05 18:45	CST	5.24	P	25.33	P
USGS	05536580	2017-10-05 19:00	CST	5.24	P	25.33	P
USGS	05536580	2017-10-05 19:15	CST	5.24	P	25.33	P
USGS	05536580	2017-10-05 19:30	CST	4.97	P	25.32	P
USGS	05536580	2017-10-05 19:45	CST	4.98	P	25.32	P
USGS	05536580	2017-10-05 20:00	CST	4.98	P	25.32	P
USGS	05536580	2017-10-05 20:15	CST	4.98	P	25.32	P
USGS	05536580	2017-10-05 20:30	CST	4.98	P	25.32	P
USGS	05536580	2017-10-05 20:45	CST	4.72	P	25.31	P
USGS	05536580	2017-10-05 21:00	CST	4.72	P	25.31	P
USGS	05536580	2017-10-05 21:15	CST	4.72	P	25.31	P
USGS	05536580	2017-10-05 21:30	CST	4.72	P	25.31	P
USGS	05536580	2017-10-05 21:45	CST	4.72	P	25.31	P
USGS	05536580	2017-10-05 22:00	CST	4.72	P	25.31	P
USGS	05536580	2017-10-05 22:15	CST	4.72	P	25.31	P
USGS	05536580	2017-10-05 22:30	CST	4.47	P	25.30	P
USGS	05536580	2017-10-05 22:45	CST	4.72	P	25.31	P
USGS	05536580	2017-10-05 23:00	CST	4.47	P	25.30	P
USGS	05536580	2017-10-05 23:15	CST	4.47	P	25.30	P
USGS	05536580	2017-10-05 23:30	CST	4.72	P	25.31	P
USGS	05536580	2017-10-05 23:45	CST	4.72	P	25.31	P
USGS	05536580	2017-10-06 00:00	CST	4.72	P	25.31	P
USGS	05536580	2017-10-06 00:15	CST	4.72	P	25.31	P
USGS	05536580	2017-10-06 00:30	CST	4.72	P	25.31	P
USGS	05536580	2017-10-06 00:45	CST	4.72	P	25.31	P
USGS	05536580	2017-10-06 01:00	CST	4.72	P	25.31	P
USGS	05536580	2017-10-06 01:15	CST	4.72	P	25.31	P
USGS	05536580	2017-10-06 01:30	CST	4.72	P	25.31	P
USGS	05536580	2017-10-06 01:45	CST	4.72	P	25.31	P
USGS	05536580	2017-10-06 02:00	CST	4.47	P	25.30	P
USGS	05536580	2017-10-06 02:15	CST	4.47	P	25.30	P
USGS	05536580	2017-10-06 02:30	CST	4.47	P	25.30	P
USGS	05536580	2017-10-06 02:45	CST	4.47	P	25.30	P
USGS	05536580	2017-10-06 03:00	CST	4.47	P	25.30	P
USGS	05536580	2017-10-06 03:15	CST	4.47	P	25.30	P
USGS	05536580	2017-10-06 03:30	CST	4.72	P	25.31	P
USGS	05536580	2017-10-06 03:45	CST	4.72	P	25.31	P
USGS	05536580	2017-10-06 04:00	CST	4.72	P	25.31	P
USGS	05536580	2017-10-06 04:15	CST	4.72	P	25.31	P
USGS	05536580	2017-10-06 04:30	CST	4.72	P	25.31	P
USGS	05536580	2017-10-06 04:45	CST	4.72	P	25.31	P
USGS	05536580	2017-10-06 05:00	CST	4.98	P	25.32	P
USGS	05536580	2017-10-06 05:15	CST	4.98	P	25.32	P
USGS	05536580	2017-10-06 05:30	CST	5.25	P	25.33	P
USGS	05536580	2017-10-06 05:45	CST	5.25	P	25.33	P
USGS	05536580	2017-10-06 06:00	CST	5.52	P	25.34	P
USGS	05536580	2017-10-06 06:15	CST	5.80	P	25.35	P
USGS	05536580	2017-10-06 06:30	CST	5.80	P	25.35	P
USGS	05536580	2017-10-06 06:45	CST	6.08	P	25.36	P
USGS	05536580	2017-10-06 07:00	CST	6.37	P	25.37	P
USGS	05536580	2017-10-06 07:15	CST	6.98	P	25.39	P
USGS	05536580	2017-10-06 07:30	CST	7.60	P	25.41	P
USGS	05536580	2017-10-06 07:45	CST	8.26	P	25.43	P
USGS	05536580	2017-10-06 08:00	CST	9.65	P	25.47	P
USGS	05536580	2017-10-06 08:15	CST	11.1	P	25.51	P
USGS	05536580	2017-10-06 08:30	CST	12.7	P	25.55	P
USGS	05536580	2017-10-06 08:45	CST	14.0	P	25.58	P
USGS	05536580	2017-10-06 09:00	CST	15.8	P	25.62	P
USGS	05536580	2017-10-06 09:15	CST	16.7	P	25.64	P
USGS	05536580	2017-10-06 09:30	CST	17.7	P	25.66	P
USGS	05536580	2017-10-06 09:45	CST	18.7	P	25.68	P
USGS	05536580	2017-10-06 10:00	CST	19.2	P	25.69	P
USGS	05536580	2017-10-06 10:15	CST	19.2	P	25.69	P
USGS	05536580	2017-10-06 10:30	CST	19.7	P	25.70	P
USGS	05536580	2017-10-06 10:45	CST	19.7	P	25.70	P
USGS	05536580	2017-10-06 11:00	CST	19.7	P	25.70	P
USGS	05536580	2017-10-06 11:15	CST	19.7	P	25.70	P
USGS	05536580	2017-10-06 11:30	CST	19.2	P	25.69	P
USGS	05536580	2017-10-06 11:45	CST	19.2	P	25.69	P
USGS	05536580	2017-10-06 12:00	CST	19.2	P	25.69	P
USGS	05536580	2017-10-06 12:15	CST	18.7	P	25.68	P
USGS	05536580	2017-10-06 12:30	CST	18.7	P	25.68	P
USGS	05536580	2017-10-06 12:45	CST	18.2	P	25.67	P
USGS	05536580	2017-10-06 13:00	CST	17.7	P	25.66	P
USGS	05536580	2017-10-06 13:15	CST	17.7	P	25.66	P
USGS	05536580	2017-10-06 13:30	CST	17.2	P	25.65	P
USGS	05536580	2017-10-06 13:45	CST	16.7	P	25.64	P
USGS	05536580	2017-10-06 14:00	CST	16.3	P	25.63	P
USGS	05536580	2017-10-06 14:15	CST	16.3	P	25.63	P
USGS	05536580	2017-10-06 14:30	CST	15.8	P	25.62	P
USGS	05536580	2017-10-06 14:45	CST	15.3	P	25.61	P
USGS	05536580	2017-10-06 15:00	CST	14.9	P	25.60	P
USGS	05536580	2017-10-06 15:15	CST	14.9	P	25.60	P
USGS	05536580	2017-10-06 15:30	CST	14.5	P	25.59	P
USGS	05536580	2017-10-06 15:45	CST	14.0	P	25.58	P
USGS	05536580	2017-10-06 16:00	CST	14.0	P	25.58	P
USGS	05536580	2017-10-06 16:15	CST	13.6	P	25.57	P
USGS	05536580	2017-10-06 16:30	CST	13.6	P	25.57	P
USGS	05536580	2017-10-06 16:45	CST	13.2	P	25.56	P
USGS	05536580	2017-10-06 17:00	CST	13.2	P	25.56	P
USGS	05536580	2017-10-06 17:15	CST	13.2	P	25.56	P
USGS	05536580	2017-10-06 17:30	CST	13.2	P	25.56	P
USGS	05536580	2017-10-06 17:45	CST	13.2	P	25.56	P
USGS	05536580	2017-10-06 18:00	CST	13.6	P	25.57	P
USGS	05536580	2017-10-06 18:15	CST	14.0	P	25.58	P
USGS	05536580	2017-10-06 18:30	CST	14.0	P	25.58	P
USGS	05536580	2017-10-06 18:45	CST	14.5	P	25.59	P
USGS	05536580	2017-10-06 19:00	CST	14.9	P	25.60	P
USGS	05536580	2017-10-06 19:15	CST	15.8	P	25.62	P
USGS	05536580	2017-10-06 19:30	CST	16.3	P	25.63	P
USGS	05536580	2017-10-06 19:45	CST	17.2	P	25.65	P
USGS	05536580	2017-10-06 20:00	CST	18.2	P	25.67	P
USGS	05536580	2017-10-06 20:15	CST	19.7	P	25.70	P
USGS	05536580	2017-10-06 20:30	CST	20.7	P	25.72	P
USGS	05536580	2017-10-06 20:45	CST	22.3	P	25.75	P
USGS	05536580	2017-10-06 21:00	CST	24.5	P	25.79	P
USGS	05536580	2017-10-06 21:15	CST	26.8	P	25.83	P
USGS	05536580	2017-10-06 21:30	CST	29.9	P	25.88	P
USGS	05536580	2017-10-06 21:45	CST	33.1	P	25.93	P
USGS	05536580	2017-10-06 22:00	CST	35.8	P	25.97	P
USGS	05536580	2017-10-06 22:15	CST	37.8	P	26.00	P
USGS	05536580	2017-10-06 22:30	CST	39.3	P	26.02	P
USGS	05536580	2017-10-06 22:45	CST	40.7	P	26.04	P
USGS	05536580	2017-10-06 23:00	CST	41.4	P	26.05	P
USGS	05536580	2017-10-06 23:15	CST	41.4	P	26.05	P
USGS	05536580	2017-10-06 23:30	CST	41.4	P	26.05	P
USGS	05536580	2017-10-06 23:45	CST	40.7	P	26.04	P
USGS	05536580	2017-10-07 00:00	CST	40.7	P	26.04	P
USGS	05536580	2017-10-07 00:15	CST	40.0	P	26.03	P
USGS	05536580	2017-10-07 00:30	CST	38.6	P	26.01	P
USGS	05536580	2017-10-07 00:45	CST	37.8	P	26.00	P
USGS	05536580	2017-10-07 01:00	CST	37.2	P	25.99	P
USGS	05536580	2017-10-07 01:15	CST	35.8	P	25.97	P
USGS	05536580	2017-10-07 01:30	CST	34.4	P	25.95	P
USGS	05536580	2017-10-07 01:45	CST	33.1	P	25.93	P
USGS	05536580	2017-10-07 02:00	CST	31.8	P	25.91	P
USGS	05536580	2017-10-07 02:15	CST	31.2	P	25.90	P
USGS	05536580	2017-10-07 02:30	CST	29.9	P	25.88	P
USGS	05536580	2017-10-07 02:45	CST	28.7	P	25.86	P
USGS	05536580	2017-10-07 03:00	CST	28.1	P	25.85	P
USGS	05536580	2017-10-07 03:15	CST	26.9	P	25.83	P
USGS	05536580	2017-10-07 03:30	CST	26.3	P	25.82	P
USGS	05536580	2017-10-07 03:45	CST	25.1	P	25.80	P
USGS	05536580	2017-10-07 04:00	CST	24.5	P	25.79	P
USGS	05536580	2017-10-07 04:15	CST	24.0	P	25.78	P
USGS	05536580	2017-10-07 04:30	CST	23.4	P	25.77	P
USGS	05536580	2017-10-07 04:45	CST	22.3	P	25.75	P
USGS	05536580	2017-10-07 05:00	CST	21.8	P	25.74	P
USGS	05536580	2017-10-07 05:15	CST	21.2	P	25.73	P
USGS	05536580	2017-10-07 05:30	CST	20.7	P	25.72	P
USGS	05536580	2017-10-07 05:45	CST	20.2	P	25.71	P
USGS	05536580	2017-10-07 06:00	CST	19.7	P	25.70	P
USGS	05536580	2017-10-07 06:15	CST	19.2	P	25.69	P
USGS	05536580	2017-10-07 06:30	CST	18.7	P	25.68	P
USGS	05536580	2017-10-07 06:45	CST	18.2	P	25.67	P
USGS	05536580	2017-10-07 07:00	CST	17.7	P	25.66	P
USGS	05536580	2017-10-07 07:15	CST	17.2	P	25.65	P
USGS	05536580	2017-10-07 07:30	CST	16.7	P	25.64	P
USGS	05536580	2017-10-07 07:45	CST	16.3	P	25.63	P
USGS	05536580	2017-10-07 08:00	CST	15.8	P	25.62	P
USGS	05536580	2017-10-07 08:15	CST	15.8	P	25.62	P
USGS	05536580	2017-10-07 08:30	CST	15.4	P	25.61	P
USGS	05536580	2017-10-07 08:45	CST	15.4	P	25.61	P
USGS	05536580	2017-10-07 09:00	CST	14.9	P	25.60	P
USGS	05536580	2017-10-07 09:15	CST	14.5	P	25.59	P
USGS	05536580	2017-10-07 09:30	CST	14.0	P	25.58	P
USGS	05536580	2017-10-07 09:45	CST	13.6	P	25.57	P
USGS	05536580	2017-10-07 10:00	CST	13.2	P	25.56	P
USGS	05536580	2017-10-07 10:15	CST	13.2	P	25.56	P
USGS	05536580	2017-10-07 10:30	CST	13.2	P	25.56	P
USGS	05536580	2017-10-07 10:45	CST	12.8	P	25.55	P
USGS	05536580	2017-10-07 11:00	CST	12.4	P	25.54	P
USGS	05536580	2017-10-07 11:15	CST	12.0	P	25.53	P
USGS	05536580	2017-10-07 11:30	CST	12.0	P	25.53	P
USGS	05536580	2017-10-07 11:45	CST	11.6	P	25.52	P
USGS	05536580	2017-10-07 12:00	CST	11.6	P	25.52	P
USGS	05536580	2017-10-07 12:15	CST	11.2	P	25.51	P
USGS	05536580	2017-10-07 12:30	CST	11.2	P	25.51	P
USGS	05536580	2017-10-07 12:45	CST	10.8	P	25.50	P
USGS	05536580	2017-10-07 13:00	CST	10.8	P	25.50	P
USGS	05536580	2017-10-07 13:15	CST	10.4	P	25.49	P
USGS	05536580	2017-10-07 13:30	CST	10.0	P	25.48	P
USGS	05536580	2017-10-07 13:45	CST	10.0	P	25.48	P
USGS	05536580	2017-10-07 14:00	CST	10.0	P	25.48	P
USGS	05536580	2017-10-07 14:15	CST	10.0	P	25.48	P
USGS	05536580	2017-10-07 14:30	CST	9.68	P	25.47	P
USGS	05536580	2017-10-07 14:45	CST	9.32	P	25.46	P
USGS	05536580	2017-10-07 15:00	CST	9.32	P	25.46	P
USGS	05536580	2017-10-07 15:15	CST	9.33	P	25.46	P
USGS	05536580	2017-10-07 15:30	CST	9.33	P	25.46	P
USGS	05536580	2017-10-07 15:45	CST	10.4	P	25.49	P
USGS	05536580	2017-10-07 16:00	CST	12.8	P	25.55	P
USGS	05536580	2017-10-07 16:15	CST	17.2	P	25.65	P
USGS	05536580	2017-10-07 16:30	CST	26.3	P	25.82	P
USGS	05536580	2017-10-07 16:45	CST	36.5	P	25.98	P
USGS	05536580	2017-10-07 17:00	CST	50.7	P	26.17	P
USGS	05536580	2017-10-07 17:15	CST	79.8	P	26.49	P
USGS	05536580	2017-10-07 17:30	CST	108	P	26.75	P
USGS	05536580	2017-10-07 17:45	CST	133	P	26.95	P
USGS	05536580	2017-10-07 18:00	CST	154	P	27.11	P
USGS	05536580	2017-10-07 18:15	CST	168	P	27.21	P
USGS	05536580	2017-10-07 18:30	CST	177	P	27.27	P
USGS	05536580	2017-10-07 18:45	CST	183	P	27.31	P
USGS	05536580	2017-10-07 19:00	CST	183	P	27.31	P
USGS	05536580	2017-10-07 19:15	CST	185	P	27.32	P
USGS	05536580	2017-10-07 19:30	CST	183	P	27.31	P
USGS	05536580	2017-10-07 19:45	CST	179	P	27.28	P
USGS	05536580	2017-10-07 20:00	CST	174	P	27.25	P
USGS	05536580	2017-10-07 20:15	CST	171	P	27.23	P
USGS	05536580	2017-10-07 20:30	CST	162	P	27.17	P
USGS	05536580	2017-10-07 20:45	CST	154	P	27.11	P
USGS	05536580	2017-10-07 21:00	CST	150	P	27.08	P
USGS	05536580	2017-10-07 21:15	CST	142	P	27.02	P
USGS	05536580	2017-10-07 21:30	CST	137	P	26.98	P
USGS	05536580	2017-10-07 21:45	CST	131	P	26.94	P
USGS	05536580	2017-10-07 22:00	CST	126	P	26.90	P
USGS	05536580	2017-10-07 22:15	CST	120	P	26.85	P
USGS	05536580	2017-10-07 22:30	CST	115	P	26.81	P
USGS	05536580	2017-10-07 22:45	CST	110	P	26.77	P
USGS	05536580	2017-10-07 23:00	CST	106	P	26.73	P
USGS	05536580	2017-10-07 23:15	CST	103	P	26.71	P
USGS	05536580	2017-10-07 23:30	CST	98.9	P	26.67	P
USGS	05536580	2017-10-07 23:45	CST	95.6	P	26.64	P
USGS	05536580	2017-10-08 00:00	CST	92.3	P	26.61	P
USGS	05536580	2017-10-08 00:15	CST	89.1	P	26.58	P
USGS	05536580	2017-10-08 00:30	CST	85.9	P	26.55	P
USGS	05536580	2017-10-08 00:45	CST	82.8	P	26.52	P
USGS	05536580	2017-10-08 01:00	CST	79.8	P	26.49	P
USGS	05536580	2017-10-08 01:15	CST	77.8	P	26.47	P
USGS	05536580	2017-10-08 01:30	CST	74.8	P	26.44	P
USGS	05536580	2017-10-08 01:45	CST	73.9	P	26.43	P
USGS	05536580	2017-10-08 02:00	CST	71.0	P	26.40	P
USGS	05536580	2017-10-08 02:15	CST	69.1	P	26.38	P
USGS	05536580	2017-10-08 02:30	CST	66.3	P	26.35	P
USGS	05536580	2017-10-08 02:45	CST	64.5	P	26.33	P
USGS	05536580	2017-10-08 03:00	CST	61.8	P	26.30	P
USGS	05536580	2017-10-08 03:15	CST	59.1	P	26.27	P
USGS	05536580	2017-10-08 03:30	CST	57.4	P	26.25	P
USGS	05536580	2017-10-08 03:45	CST	55.7	P	26.23	P
USGS	05536580	2017-10-08 04:00	CST	53.2	P	26.20	P
USGS	05536580	2017-10-08 04:15	CST	51.5	P	26.18	P
USGS	05536580	2017-10-08 04:30	CST	49.9	P	26.16	P
USGS	05536580	2017-10-08 04:45	CST	48.3	P	26.14	P
USGS	05536580	2017-10-08 05:00	CST	46.0	P	26.11	P
USGS	05536580	2017-10-08 05:15	CST	44.5	P	26.09	P
USGS	05536580	2017-10-08 05:30	CST	43.0	P	26.07	P
USGS	05536580	2017-10-08 05:45	CST	41.5	P	26.05	P
USGS	05536580	2017-10-08 06:00	CST	40.0	P	26.03	P
USGS	05536580	2017-10-08 06:15	CST	38.6	P	26.01	P
USGS	05536580	2017-10-08 06:30	CST	37.2	P	25.99	P
USGS	05536580	2017-10-08 06:45	CST	35.8	P	25.97	P
USGS	05536580	2017-10-08 07:00	CST	35.2	P	25.96	P
USGS	05536580	2017-10-08 07:15	CST	35.2	P	25.96	P
USGS	05536580	2017-10-08 07:30	CST	34.5	P	25.95	P
USGS	05536580	2017-10-08 07:45	CST	33.8	P	25.94	P
USGS	05536580	2017-10-08 08:00	CST	33.2	P	25.93	P
USGS	05536580	2017-10-08 08:15	CST	33.2	P	25.93	P
USGS	05536580	2017-10-08 08:30	CST	32.5	P	25.92	P
USGS	05536580	2017-10-08 08:45	CST	31.9	P	25.91	P
USGS	05536580	2017-10-08 09:00	CST	31.2	P	25.90	P
USGS	05536580	2017-10-08 09:15	CST	30.6	P	25.89	P
USGS	05536580	2017-10-08 09:30	CST	30.0	P	25.88	P
USGS	05536580	2017-10-08 09:45	CST	29.3	P	25.87	P
USGS	05536580	2017-10-08 10:00	CST	28.1	P	25.85	P
USGS	05536580	2017-10-08 10:15	CST	27.5	P	25.84	P
USGS	05536580	2017-10-08 10:30	CST	26.9	P	25.83	P
USGS	05536580	2017-10-08 10:45	CST	26.3	P	25.82	P
USGS	05536580	2017-10-08 11:00	CST	25.7	P	25.81	P
USGS	05536580	2017-10-08 11:15	CST	25.2	P	25.80	P
USGS	05536580	2017-10-08 11:30	CST	24.6	P	25.79	P
USGS	05536580	2017-10-08 11:45	CST	24.0	P	25.78	P
USGS	05536580	2017-10-08 12:00	CST	24.0	P	25.78	P
USGS	05536580	2017-10-08 12:15	CST	23.5	P	25.77	P
USGS	05536580	2017-10-08 12:30	CST	22.9	P	25.76	P
USGS	05536580	2017-10-08 12:45	CST	22.9	P	25.76	P
USGS	05536580	2017-10-08 13:00	CST	22.4	P	25.75	P
USGS	05536580	2017-10-08 13:15	CST	21.8	P	25.74	P
USGS	05536580	2017-10-08 13:30	CST	21.3	P	25.73	P
USGS	05536580	2017-10-08 13:45	CST	21.3	P	25.73	P
USGS	05536580	2017-10-08 14:00	CST	20.8	P	25.72	P
USGS	05536580	2017-10-08 14:15	CST	20.3	P	25.71	P
USGS	05536580	2017-10-08 14:30	CST	19.7	P	25.70	P
USGS	05536580	2017-10-08 14:45	CST	19.7	P	25.70	P
USGS	05536580	2017-10-08 15:00	CST	19.2	P	25.69	P
USGS	05536580	2017-10-08 15:15	CST	18.7	P	25.68	P
USGS	05536580	2017-10-08 15:30	CST	18.7	P	25.68	P
USGS	05536580	2017-10-08 15:45	CST	18.2	P	25.67	P
USGS	05536580	2017-10-08 16:00	CST	17.8	P	25.66	P
USGS	05536580	2017-10-08 16:15	CST	17.8	P	25.66	P
USGS	05536580	2017-10-08 16:30	CST	17.3	P	25.65	P
USGS	05536580	2017-10-08 16:45	CST	16.8	P	25.64	P
USGS	05536580	2017-10-08 17:00	CST	16.8	P	25.64	P
USGS	05536580	2017-10-08 17:15	CST	16.3	P	25.63	P
USGS	05536580	2017-10-08 17:30	CST	16.3	P	25.63	P
USGS	05536580	2017-10-08 17:45	CST	15.9	P	25.62	P
USGS	05536580	2017-10-08 18:00	CST	15.4	P	25.61	P
USGS	05536580	2017-10-08 18:15	CST	15.4	P	25.61	P
USGS	05536580	2017-10-08 18:30	CST	15.0	P	25.60	P
USGS	05536580	2017-10-08 18:45	CST	15.0	P	25.60	P
USGS	05536580	2017-10-08 19:00	CST	14.5	P	25.59	P
USGS	05536580	2017-10-08 19:15	CST	14.5	P	25.59	P
USGS	05536580	2017-10-08 19:30	CST	14.1	P	25.58	P
USGS	05536580	2017-10-08 19:45	CST	13.7	P	25.57	P
USGS	05536580	2017-10-08 20:00	CST	13.7	P	25.57	P
USGS	05536580	2017-10-08 20:15	CST	13.2	P	25.56	P
USGS	05536580	2017-10-08 20:30	CST	12.8	P	25.55	P
USGS	05536580	2017-10-08 20:45	CST	12.8	P	25.55	P
USGS	05536580	2017-10-08 21:00	CST	12.8	P	25.55	P
USGS	05536580	2017-10-08 21:15	CST	12.4	P	25.54	P
USGS	05536580	2017-10-08 21:30	CST	12.0	P	25.53	P
USGS	05536580	2017-10-08 21:45	CST	12.0	P	25.53	P
USGS	05536580	2017-10-08 22:00	CST	12.0	P	25.53	P
USGS	05536580	2017-10-08 22:15	CST	11.6	P	25.52	P
USGS	05536580	2017-10-08 22:30	CST	11.6	P	25.52	P
USGS	05536580	2017-10-08 22:45	CST	11.2	P	25.51	P
USGS	05536580	2017-10-08 23:00	CST	11.2	P	25.51	P
USGS	05536580	2017-10-08 23:15	CST	11.2	P	25.51	P
USGS	05536580	2017-10-08 23:30	CST	10.8	P	25.50	P
USGS	05536580	2017-10-08 23:45	CST	10.8	P	25.50	P
USGS	05536580	2017-10-09 00:00	CST	10.5	P	25.49	P
USGS	05536580	2017-10-09 00:15	CST	10.5	P	25.49	P
USGS	05536580	2017-10-09 00:30	CST	10.1	P	25.48	P
USGS	05536580	2017-10-09 00:45	CST	10.1	P	25.48	P
USGS	05536580	2017-10-09 01:00	CST	10.1	P	25.48	P
USGS	05536580	2017-10-09 01:15	CST	9.72	P	25.47	P
USGS	05536580	2017-10-09 01:30	CST	9.36	P	25.46	P
USGS	05536580	2017-10-09 01:45	CST	9.36	P	25.46	P
USGS	05536580	2017-10-09 02:00	CST	9.36	P	25.46	P
