# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-02-13 15:19:53 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05536500 TINLEY CREEK NEAR PALOS PARK, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05536500
#            TS   parameter     Description
#         50431       00065     Gage height, feet
#         50432       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	50431_00065	50431_00065_cd	50432_00060	50432_00060_cd
USGS	05536500	2017-10-04 23:00	CST	2.47	A	2.34	A
USGS	05536500	2017-10-04 23:15	CST	2.46	A	2.29	A
USGS	05536500	2017-10-04 23:30	CST	2.46	A	2.24	A
USGS	05536500	2017-10-04 23:45	CST	2.46	A	2.17	A
USGS	05536500	2017-10-05 00:00	CST	2.46	A	2.09	A
USGS	05536500	2017-10-05 00:15	CST	2.45	A	2.02	A
USGS	05536500	2017-10-05 00:30	CST	2.45	A	2.00	A
USGS	05536500	2017-10-05 00:45	CST	2.45	A	1.98	A
USGS	05536500	2017-10-05 01:00	CST	2.45	A	1.89	A
USGS	05536500	2017-10-05 01:15	CST	2.45	A	1.85	A
USGS	05536500	2017-10-05 01:30	CST	2.45	A	1.85	A
USGS	05536500	2017-10-05 01:45	CST	2.44	A	1.76	A
USGS	05536500	2017-10-05 02:00	CST	2.44	A	1.72	A
USGS	05536500	2017-10-05 02:15	CST	2.44	A	1.66	A
USGS	05536500	2017-10-05 02:30	CST	2.44	A	1.64	A
USGS	05536500	2017-10-05 02:45	CST	2.43	A	1.55	A
USGS	05536500	2017-10-05 03:00	CST	2.43	A	1.51	A
USGS	05536500	2017-10-05 03:15	CST	2.43	A	1.49	A
USGS	05536500	2017-10-05 03:30	CST	2.43	A	1.48	A
USGS	05536500	2017-10-05 03:45	CST	2.42	A	1.44	A
USGS	05536500	2017-10-05 04:00	CST	2.42	A	1.41	A
USGS	05536500	2017-10-05 04:15	CST	2.42	A	1.39	A
USGS	05536500	2017-10-05 04:30	CST	2.42	A	1.32	A
USGS	05536500	2017-10-05 04:45	CST	2.42	A	1.32	A
USGS	05536500	2017-10-05 05:00	CST	2.42	A	1.29	A
USGS	05536500	2017-10-05 05:15	CST	2.41	A	1.26	A
USGS	05536500	2017-10-05 05:30	CST	2.41	A	1.26	A
USGS	05536500	2017-10-05 05:45	CST	2.41	A	1.21	A
USGS	05536500	2017-10-05 06:00	CST	2.41	A	1.20	A
USGS	05536500	2017-10-05 06:15	CST	2.41	A	1.18	A
USGS	05536500	2017-10-05 06:30	CST	2.41	A	1.15	A
USGS	05536500	2017-10-05 06:45	CST	2.40	A	1.13	A
USGS	05536500	2017-10-05 07:00	CST	2.40	A	1.11	A
USGS	05536500	2017-10-05 07:15	CST	2.40	A	1.07	A
USGS	05536500	2017-10-05 07:30	CST	2.40	A	1.06	A
USGS	05536500	2017-10-05 07:45	CST	2.40	A	1.04	A
USGS	05536500	2017-10-05 08:00	CST	2.40	A	1.03	A
USGS	05536500	2017-10-05 08:15	CST	2.40	A	1.03	A
USGS	05536500	2017-10-05 08:30	CST	2.40	A	1.02	A
USGS	05536500	2017-10-05 08:45	CST	2.40	A	1.02	A
USGS	05536500	2017-10-05 09:00	CST	2.40	A	1.00	A
USGS	05536500	2017-10-05 09:15	CST	2.40	A	0.99	A
USGS	05536500	2017-10-05 09:30	CST	2.39	A	0.98	A
USGS	05536500	2017-10-05 09:45	CST	2.39	A	0.96	A
USGS	05536500	2017-10-05 10:00	CST	2.39	A	0.92	A
USGS	05536500	2017-10-05 10:15	CST	2.39	A	0.88	A
USGS	05536500	2017-10-05 10:30	CST	2.38	A	0.84	A
USGS	05536500	2017-10-05 10:45	CST	2.38	A	0.84	A
USGS	05536500	2017-10-05 11:00	CST	2.38	A	0.83	A
USGS	05536500	2017-10-05 11:15	CST	2.38	A	0.82	A
USGS	05536500	2017-10-05 11:30	CST	2.38	A	0.83	A
USGS	05536500	2017-10-05 11:45	CST	2.38	A	0.83	A
USGS	05536500	2017-10-05 12:00	CST	2.38	A	0.82	A
USGS	05536500	2017-10-05 12:15	CST	2.38	A	0.81	A
USGS	05536500	2017-10-05 12:30	CST	2.38	A	0.80	A
USGS	05536500	2017-10-05 12:45	CST	2.38	A	0.80	A
USGS	05536500	2017-10-05 13:00	CST	2.38	A	0.80	A
USGS	05536500	2017-10-05 13:15	CST	2.38	A	0.79	A
USGS	05536500	2017-10-05 13:30	CST	2.38	A	0.78	A
USGS	05536500	2017-10-05 13:45	CST	2.38	A	0.77	A
USGS	05536500	2017-10-05 14:00	CST	2.38	A	0.77	A
USGS	05536500	2017-10-05 14:15	CST	2.38	A	0.78	A
USGS	05536500	2017-10-05 14:30	CST	2.38	A	0.77	A
USGS	05536500	2017-10-05 14:45	CST	2.37	A	0.75	A
USGS	05536500	2017-10-05 15:00	CST	2.37	A	0.75	A
USGS	05536500	2017-10-05 15:15	CST	2.37	A	0.73	A
USGS	05536500	2017-10-05 15:30	CST	2.37	A	0.72	A
USGS	05536500	2017-10-05 15:45	CST	2.37	A	0.73	A
USGS	05536500	2017-10-05 16:00	CST	2.37	A	0.71	A
USGS	05536500	2017-10-05 16:15	CST	2.37	A	0.71	A
USGS	05536500	2017-10-05 16:30	CST	2.37	A	0.70	A
USGS	05536500	2017-10-05 16:45	CST	2.37	A	0.68	A
USGS	05536500	2017-10-05 17:00	CST	2.36	A	0.66	A
USGS	05536500	2017-10-05 17:15	CST	2.36	A	0.64	A
USGS	05536500	2017-10-05 17:30	CST	2.36	A	0.66	A
USGS	05536500	2017-10-05 17:45	CST	2.36	A	0.65	A
USGS	05536500	2017-10-05 18:00	CST	2.36	A	0.63	A
USGS	05536500	2017-10-05 18:15	CST	2.36	A	0.62	A
USGS	05536500	2017-10-05 18:30	CST	2.36	A	0.61	A
USGS	05536500	2017-10-05 18:45	CST	2.36	A	0.61	A
USGS	05536500	2017-10-05 19:00	CST	2.36	A	0.61	A
USGS	05536500	2017-10-05 19:15	CST	2.36	A	0.61	A
USGS	05536500	2017-10-05 19:30	CST	2.36	A	0.62	A
USGS	05536500	2017-10-05 19:45	CST	2.36	A	0.61	A
USGS	05536500	2017-10-05 20:00	CST	2.36	A	0.60	A
USGS	05536500	2017-10-05 20:15	CST	2.36	A	0.61	A
USGS	05536500	2017-10-05 20:30	CST	2.36	A	0.60	A
USGS	05536500	2017-10-05 20:45	CST	2.36	A	0.61	A
USGS	05536500	2017-10-05 21:00	CST	2.36	A	0.60	A
USGS	05536500	2017-10-05 21:15	CST	2.36	A	0.59	A
USGS	05536500	2017-10-05 21:30	CST	2.36	A	0.59	A
USGS	05536500	2017-10-05 21:45	CST	2.36	A	0.57	A
USGS	05536500	2017-10-05 22:00	CST	2.36	A	0.57	A
USGS	05536500	2017-10-05 22:15	CST	2.36	A	0.59	A
USGS	05536500	2017-10-05 22:30	CST	2.36	A	0.59	A
USGS	05536500	2017-10-05 22:45	CST	2.36	A	0.58	A
USGS	05536500	2017-10-05 23:00	CST	2.36	A	0.57	A
USGS	05536500	2017-10-05 23:15	CST	2.35	A	0.56	A
USGS	05536500	2017-10-05 23:30	CST	2.36	A	0.57	A
USGS	05536500	2017-10-05 23:45	CST	2.36	A	0.57	A
USGS	05536500	2017-10-06 00:00	CST	2.35	A	0.56	A
USGS	05536500	2017-10-06 00:15	CST	2.36	A	0.57	A
USGS	05536500	2017-10-06 00:30	CST	2.35	A	0.56	A
USGS	05536500	2017-10-06 00:45	CST	2.35	A	0.56	A
USGS	05536500	2017-10-06 01:00	CST	2.35	A	0.54	A
USGS	05536500	2017-10-06 01:15	CST	2.36	A	0.57	A
USGS	05536500	2017-10-06 01:30	CST	2.36	A	0.60	A
USGS	05536500	2017-10-06 01:45	CST	2.36	A	0.57	A
USGS	05536500	2017-10-06 02:00	CST	2.36	A	0.57	A
USGS	05536500	2017-10-06 02:15	CST	2.36	A	0.58	A
USGS	05536500	2017-10-06 02:30	CST	2.35	A	0.56	A
USGS	05536500	2017-10-06 02:45	CST	2.35	A	0.56	A
USGS	05536500	2017-10-06 03:00	CST	2.35	A	0.56	A
USGS	05536500	2017-10-06 03:15	CST	2.35	A	0.56	A
USGS	05536500	2017-10-06 03:30	CST	2.36	A	0.58	A
USGS	05536500	2017-10-06 03:45	CST	2.36	A	0.57	A
USGS	05536500	2017-10-06 04:00	CST	2.35	A	0.56	A
USGS	05536500	2017-10-06 04:15	CST	2.36	A	0.57	A
USGS	05536500	2017-10-06 04:30	CST	2.36	A	0.57	A
USGS	05536500	2017-10-06 04:45	CST	2.35	A	0.56	A
USGS	05536500	2017-10-06 05:00	CST	2.36	A	0.58	A
USGS	05536500	2017-10-06 05:15	CST	2.36	A	0.59	A
USGS	05536500	2017-10-06 05:30	CST	2.36	A	0.58	A
USGS	05536500	2017-10-06 05:45	CST	2.36	A	0.58	A
USGS	05536500	2017-10-06 06:00	CST	2.36	A	0.58	A
USGS	05536500	2017-10-06 06:15	CST	2.36	A	0.59	A
USGS	05536500	2017-10-06 06:30	CST	2.36	A	0.59	A
USGS	05536500	2017-10-06 06:45	CST	2.36	A	0.59	A
USGS	05536500	2017-10-06 07:00	CST	2.36	A	0.61	A
USGS	05536500	2017-10-06 07:15	CST	2.36	A	0.62	A
USGS	05536500	2017-10-06 07:30	CST	2.36	A	0.62	A
USGS	05536500	2017-10-06 07:45	CST	2.36	A	0.62	A
USGS	05536500	2017-10-06 08:00	CST	2.36	A	0.63	A
USGS	05536500	2017-10-06 08:15	CST	2.36	A	0.65	A
USGS	05536500	2017-10-06 08:30	CST	2.36	A	0.64	A
USGS	05536500	2017-10-06 08:45	CST	2.36	A	0.64	A
USGS	05536500	2017-10-06 09:00	CST	2.36	A	0.63	A
USGS	05536500	2017-10-06 09:15	CST	2.36	A	0.63	A
USGS	05536500	2017-10-06 09:30	CST	2.36	A	0.62	A
USGS	05536500	2017-10-06 09:45	CST	2.36	A	0.61	A
USGS	05536500	2017-10-06 10:00	CST	2.36	A	0.61	A
USGS	05536500	2017-10-06 10:15	CST	2.36	A	0.62	A
USGS	05536500	2017-10-06 10:30	CST	2.36	A	0.61	A
USGS	05536500	2017-10-06 10:45	CST	2.36	A	0.60	A
USGS	05536500	2017-10-06 11:00	CST	2.36	A	0.61	A
USGS	05536500	2017-10-06 11:15	CST	2.36	A	0.61	A
USGS	05536500	2017-10-06 11:30	CST	2.36	A	0.60	A
USGS	05536500	2017-10-06 11:45	CST	2.36	A	0.60	A
USGS	05536500	2017-10-06 12:00	CST	2.36	A	0.61	A
USGS	05536500	2017-10-06 12:15	CST	2.36	A	0.59	A
USGS	05536500	2017-10-06 12:30	CST	2.36	A	0.61	A
USGS	05536500	2017-10-06 12:45	CST	2.36	A	0.61	A
USGS	05536500	2017-10-06 13:00	CST	2.36	A	0.60	A
USGS	05536500	2017-10-06 13:15	CST	2.36	A	0.60	A
USGS	05536500	2017-10-06 13:30	CST	2.36	A	0.60	A
USGS	05536500	2017-10-06 13:45	CST	2.36	A	0.58	A
USGS	05536500	2017-10-06 14:00	CST	2.36	A	0.58	A
USGS	05536500	2017-10-06 14:15	CST	2.36	A	0.58	A
USGS	05536500	2017-10-06 14:30	CST	2.36	A	0.59	A
USGS	05536500	2017-10-06 14:45	CST	2.36	A	0.58	A
USGS	05536500	2017-10-06 15:00	CST	2.36	A	0.58	A
USGS	05536500	2017-10-06 15:15	CST	2.36	A	0.59	A
USGS	05536500	2017-10-06 15:30	CST	2.36	A	0.61	A
USGS	05536500	2017-10-06 15:45	CST	2.36	A	0.61	A
USGS	05536500	2017-10-06 16:00	CST	2.36	A	0.65	A
USGS	05536500	2017-10-06 16:15	CST	2.38	A	0.83	A
USGS	05536500	2017-10-06 16:30	CST	2.41	A	1.26	A
USGS	05536500	2017-10-06 16:45	CST	2.44	A	1.72	A
USGS	05536500	2017-10-06 17:00	CST	2.46	A	2.21	A
USGS	05536500	2017-10-06 17:15	CST	2.47	A	2.50	A
USGS	05536500	2017-10-06 17:30	CST	2.48	A	2.69	A
USGS	05536500	2017-10-06 17:45	CST	2.48	A	2.78	A
USGS	05536500	2017-10-06 18:00	CST	2.48	A	2.84	A
USGS	05536500	2017-10-06 18:15	CST	2.48	A	2.84	A
USGS	05536500	2017-10-06 18:30	CST	2.48	A	2.84	A
USGS	05536500	2017-10-06 18:45	CST	2.49	A	2.87	A
USGS	05536500	2017-10-06 19:00	CST	2.49	A	2.90	A
USGS	05536500	2017-10-06 19:15	CST	2.49	A	2.87	A
USGS	05536500	2017-10-06 19:30	CST	2.49	A	2.93	A
USGS	05536500	2017-10-06 19:45	CST	2.49	A	2.93	A
USGS	05536500	2017-10-06 20:00	CST	2.49	A	2.96	A
USGS	05536500	2017-10-06 20:15	CST	2.49	A	3.00	A
USGS	05536500	2017-10-06 20:30	CST	2.49	A	3.00	A
USGS	05536500	2017-10-06 20:45	CST	2.49	A	3.03	A
USGS	05536500	2017-10-06 21:00	CST	2.49	A	3.03	A
USGS	05536500	2017-10-06 21:15	CST	2.49	A	3.06	A
USGS	05536500	2017-10-06 21:30	CST	2.49	A	3.09	A
USGS	05536500	2017-10-06 21:45	CST	2.49	A	3.09	A
USGS	05536500	2017-10-06 22:00	CST	2.49	A	3.09	A
USGS	05536500	2017-10-06 22:15	CST	2.49	A	3.03	A
USGS	05536500	2017-10-06 22:30	CST	2.49	A	3.03	A
USGS	05536500	2017-10-06 22:45	CST	2.49	A	3.12	A
USGS	05536500	2017-10-06 23:00	CST	2.49	A	3.12	A
USGS	05536500	2017-10-06 23:15	CST	2.49	A	3.09	A
USGS	05536500	2017-10-06 23:30	CST	2.49	A	3.03	A
USGS	05536500	2017-10-06 23:45	CST	2.49	A	3.09	A
USGS	05536500	2017-10-07 00:00	CST	2.49	A	3.09	A
USGS	05536500	2017-10-07 00:15	CST	2.49	A	3.09	A
USGS	05536500	2017-10-07 00:30	CST	2.49	A	3.09	A
USGS	05536500	2017-10-07 00:45	CST	2.50	A	3.16	A
USGS	05536500	2017-10-07 01:00	CST	2.50	A	3.22	A
USGS	05536500	2017-10-07 01:15	CST	2.49	A	3.09	A
USGS	05536500	2017-10-07 01:30	CST	2.49	A	3.12	A
USGS	05536500	2017-10-07 01:45	CST	2.50	A	3.19	A
USGS	05536500	2017-10-07 02:00	CST	2.49	A	3.12	A
USGS	05536500	2017-10-07 02:15	CST	2.49	A	3.12	A
USGS	05536500	2017-10-07 02:30	CST	2.50	A	3.16	A
USGS	05536500	2017-10-07 02:45	CST	2.50	A	3.16	A
USGS	05536500	2017-10-07 03:00	CST	2.50	A	3.22	A
USGS	05536500	2017-10-07 03:15	CST	2.50	A	3.29	A
USGS	05536500	2017-10-07 03:30	CST	2.50	A	3.50	A
USGS	05536500	2017-10-07 03:45	CST	2.51	A	3.75	A
USGS	05536500	2017-10-07 04:00	CST	2.52	A	3.91	A
USGS	05536500	2017-10-07 04:15	CST	2.52	A	3.99	A
USGS	05536500	2017-10-07 04:30	CST	2.52	A	4.06	A
USGS	05536500	2017-10-07 04:45	CST	2.52	A	4.11	A
USGS	05536500	2017-10-07 05:00	CST	2.52	A	4.27	A
USGS	05536500	2017-10-07 05:15	CST	2.52	A	4.27	A
USGS	05536500	2017-10-07 05:30	CST	2.52	A	4.23	A
USGS	05536500	2017-10-07 05:45	CST	2.52	A	4.19	A
USGS	05536500	2017-10-07 06:00	CST	2.52	A	4.15	A
USGS	05536500	2017-10-07 06:15	CST	2.52	A	4.15	A
USGS	05536500	2017-10-07 06:30	CST	2.52	A	4.19	A
USGS	05536500	2017-10-07 06:45	CST	2.52	A	4.15	A
USGS	05536500	2017-10-07 07:00	CST	2.52	A	4.11	A
USGS	05536500	2017-10-07 07:15	CST	2.52	A	4.15	A
USGS	05536500	2017-10-07 07:30	CST	2.52	A	4.11	A
USGS	05536500	2017-10-07 07:45	CST	2.52	A	4.06	A
USGS	05536500	2017-10-07 08:00	CST	2.52	A	4.06	A
USGS	05536500	2017-10-07 08:15	CST	2.52	A	4.19	A
USGS	05536500	2017-10-07 08:30	CST	2.52	A	4.15	A
USGS	05536500	2017-10-07 08:45	CST	2.52	A	4.15	A
USGS	05536500	2017-10-07 09:00	CST	2.52	A	4.06	A
USGS	05536500	2017-10-07 09:15	CST	2.52	A	4.11	A
USGS	05536500	2017-10-07 09:30	CST	2.52	A	4.06	A
USGS	05536500	2017-10-07 09:45	CST	2.52	A	4.06	A
USGS	05536500	2017-10-07 10:00	CST	2.52	A	4.11	A
USGS	05536500	2017-10-07 10:15	CST	2.52	A	4.11	A
USGS	05536500	2017-10-07 10:30	CST	2.52	A	4.02	A
USGS	05536500	2017-10-07 10:45	CST	2.52	A	4.06	A
USGS	05536500	2017-10-07 11:00	CST	2.52	A	3.91	A
USGS	05536500	2017-10-07 11:15	CST	2.52	A	3.87	A
USGS	05536500	2017-10-07 11:30	CST	2.51	A	3.83	A
USGS	05536500	2017-10-07 11:45	CST	2.52	A	3.87	A
USGS	05536500	2017-10-07 12:00	CST	2.51	A	3.83	A
USGS	05536500	2017-10-07 12:15	CST	2.51	A	3.72	A
USGS	05536500	2017-10-07 12:30	CST	2.51	A	3.83	A
USGS	05536500	2017-10-07 12:45	CST	2.51	A	3.75	A
USGS	05536500	2017-10-07 13:00	CST	2.51	A	3.64	A
USGS	05536500	2017-10-07 13:15	CST	2.51	A	3.61	A
USGS	05536500	2017-10-07 13:30	CST	2.51	A	3.53	A
USGS	05536500	2017-10-07 13:45	CST	2.51	A	3.53	A
USGS	05536500	2017-10-07 14:00	CST	2.50	A	3.46	A
USGS	05536500	2017-10-07 14:15	CST	2.50	A	3.50	A
USGS	05536500	2017-10-07 14:30	CST	2.50	A	3.46	A
USGS	05536500	2017-10-07 14:45	CST	2.50	A	3.46	A
USGS	05536500	2017-10-07 15:00	CST	2.50	A	3.46	A
USGS	05536500	2017-10-07 15:15	CST	2.50	A	3.32	A
USGS	05536500	2017-10-07 15:30	CST	2.50	A	3.43	A
USGS	05536500	2017-10-07 15:45	CST	2.51	A	3.61	A
USGS	05536500	2017-10-07 16:00	CST	2.52	A	3.99	A
USGS	05536500	2017-10-07 16:15	CST	2.52	A	4.19	A
USGS	05536500	2017-10-07 16:30	CST	2.52	A	4.23	A
USGS	05536500	2017-10-07 16:45	CST	2.52	A	4.27	A
USGS	05536500	2017-10-07 17:00	CST	2.52	A	4.23	A
USGS	05536500	2017-10-07 17:15	CST	2.53	A	4.31	A
USGS	05536500	2017-10-07 17:30	CST	2.53	A	4.31	A
USGS	05536500	2017-10-07 17:45	CST	2.52	A	4.23	A
USGS	05536500	2017-10-07 18:00	CST	2.52	A	4.19	A
USGS	05536500	2017-10-07 18:15	CST	2.52	A	4.27	A
USGS	05536500	2017-10-07 18:30	CST	2.52	A	4.23	A
USGS	05536500	2017-10-07 18:45	CST	2.53	A	4.31	A
USGS	05536500	2017-10-07 19:00	CST	2.54	A	4.80	A
USGS	05536500	2017-10-07 19:15	CST	2.54	A	5.08	A
USGS	05536500	2017-10-07 19:30	CST	2.55	A	5.47	A
USGS	05536500	2017-10-07 19:45	CST	2.55	A	5.52	A
USGS	05536500	2017-10-07 20:00	CST	2.55	A	5.58	A
USGS	05536500	2017-10-07 20:15	CST	2.55	A	5.52	A
USGS	05536500	2017-10-07 20:30	CST	2.55	A	5.37	A
USGS	05536500	2017-10-07 20:45	CST	2.55	A	5.42	A
USGS	05536500	2017-10-07 21:00	CST	2.55	A	5.47	A
USGS	05536500	2017-10-07 21:15	CST	2.58	A	7.06	A
USGS	05536500	2017-10-07 21:30	CST	2.68	A	14.2	A
USGS	05536500	2017-10-07 21:45	CST	2.75	A	19.3	A
USGS	05536500	2017-10-07 22:00	CST	2.79	A	22.7	A
USGS	05536500	2017-10-07 22:15	CST	2.82	A	25.3	A
USGS	05536500	2017-10-07 22:30	CST	2.84	A	27.1	A
USGS	05536500	2017-10-07 22:45	CST	2.84	A	27.4	A
USGS	05536500	2017-10-07 23:00	CST	2.85	A	28.5	A
USGS	05536500	2017-10-07 23:15	CST	2.85	A	28.3	A
USGS	05536500	2017-10-07 23:30	CST	2.85	A	28.3	A
USGS	05536500	2017-10-07 23:45	CST	2.85	A	28.2	A
USGS	05536500	2017-10-08 00:00	CST	2.84	A	27.8	A
USGS	05536500	2017-10-08 00:15	CST	2.84	A	27.7	A
USGS	05536500	2017-10-08 00:30	CST	2.84	A	27.0	A
USGS	05536500	2017-10-08 00:45	CST	2.83	A	26.6	A
USGS	05536500	2017-10-08 01:00	CST	2.83	A	26.4	A
USGS	05536500	2017-10-08 01:15	CST	2.82	A	25.8	A
USGS	05536500	2017-10-08 01:30	CST	2.82	A	25.5	A
USGS	05536500	2017-10-08 01:45	CST	2.81	A	24.6	A
USGS	05536500	2017-10-08 02:00	CST	2.81	A	24.5	A
USGS	05536500	2017-10-08 02:15	CST	2.81	A	24.3	A
USGS	05536500	2017-10-08 02:30	CST	2.80	A	24.0	A
USGS	05536500	2017-10-08 02:45	CST	2.80	A	23.5	A
USGS	05536500	2017-10-08 03:00	CST	2.80	A	23.4	A
USGS	05536500	2017-10-08 03:15	CST	2.79	A	23.0	A
USGS	05536500	2017-10-08 03:30	CST	2.79	A	22.9	A
USGS	05536500	2017-10-08 03:45	CST	2.79	A	22.7	A
USGS	05536500	2017-10-08 04:00	CST	2.78	A	22.1	A
USGS	05536500	2017-10-08 04:15	CST	2.78	A	21.8	A
USGS	05536500	2017-10-08 04:30	CST	2.78	A	21.9	A
USGS	05536500	2017-10-08 04:45	CST	2.78	A	21.7	A
USGS	05536500	2017-10-08 05:00	CST	2.77	A	21.3	A
USGS	05536500	2017-10-08 05:15	CST	2.77	A	20.9	A
USGS	05536500	2017-10-08 05:30	CST	2.76	A	20.7	A
USGS	05536500	2017-10-08 05:45	CST	2.76	A	20.3	A
USGS	05536500	2017-10-08 06:00	CST	2.75	A	19.8	A
USGS	05536500	2017-10-08 06:15	CST	2.75	A	19.6	A
USGS	05536500	2017-10-08 06:30	CST	2.74	A	19.2	A
USGS	05536500	2017-10-08 06:45	CST	2.74	A	19.2	A
USGS	05536500	2017-10-08 07:00	CST	2.74	A	18.5	A
USGS	05536500	2017-10-08 07:15	CST	2.73	A	18.4	A
USGS	05536500	2017-10-08 07:30	CST	2.73	A	18.1	A
USGS	05536500	2017-10-08 07:45	CST	2.73	A	17.8	A
USGS	05536500	2017-10-08 08:00	CST	2.72	A	17.5	A
USGS	05536500	2017-10-08 08:15	CST	2.72	A	17.2	A
USGS	05536500	2017-10-08 08:30	CST	2.71	A	16.9	A
USGS	05536500	2017-10-08 08:45	CST	2.71	A	16.5	A
USGS	05536500	2017-10-08 09:00	CST	2.71	A	16.4	A
USGS	05536500	2017-10-08 09:15	CST	2.70	A	15.8	A
USGS	05536500	2017-10-08 09:30	CST	2.70	A	15.8	A
USGS	05536500	2017-10-08 09:45	CST	2.69	A	15.5	A
USGS	05536500	2017-10-08 10:00	CST	2.69	A	15.5	A
USGS	05536500	2017-10-08 10:15	CST	2.69	A	15.0	A
USGS	05536500	2017-10-08 10:30	CST	2.68	A	14.8	A
USGS	05536500	2017-10-08 10:45	CST	2.68	A	14.6	A
USGS	05536500	2017-10-08 11:00	CST	2.68	A	14.2	A
USGS	05536500	2017-10-08 11:15	CST	2.67	A	14.1	A
USGS	05536500	2017-10-08 11:30	CST	2.67	A	13.9	A
USGS	05536500	2017-10-08 11:45	CST	2.67	A	13.7	A
USGS	05536500	2017-10-08 12:00	CST	2.67	A	13.6	A
USGS	05536500	2017-10-08 12:15	CST	2.66	A	13.5	A
USGS	05536500	2017-10-08 12:30	CST	2.66	A	13.2	A
USGS	05536500	2017-10-08 12:45	CST	2.66	A	13.0	A
USGS	05536500	2017-10-08 13:00	CST	2.66	A	12.9	A
USGS	05536500	2017-10-08 13:15	CST	2.65	A	12.7	A
USGS	05536500	2017-10-08 13:30	CST	2.65	A	12.4	A
USGS	05536500	2017-10-08 13:45	CST	2.65	A	12.4	A
USGS	05536500	2017-10-08 14:00	CST	2.64	A	12.1	A
USGS	05536500	2017-10-08 14:15	CST	2.64	A	12.0	A
USGS	05536500	2017-10-08 14:30	CST	2.64	A	11.6	A
USGS	05536500	2017-10-08 14:45	CST	2.64	A	11.4	A
USGS	05536500	2017-10-08 15:00	CST	2.63	A	11.1	A
USGS	05536500	2017-10-08 15:15	CST	2.63	A	11.1	A
USGS	05536500	2017-10-08 15:30	CST	2.63	A	10.8	A
USGS	05536500	2017-10-08 15:45	CST	2.63	A	10.7	A
USGS	05536500	2017-10-08 16:00	CST	2.63	A	10.5	A
USGS	05536500	2017-10-08 16:15	CST	2.62	A	10.2	A
USGS	05536500	2017-10-08 16:30	CST	2.62	A	10.0	A
USGS	05536500	2017-10-08 16:45	CST	2.62	A	9.84	A
USGS	05536500	2017-10-08 17:00	CST	2.62	A	9.84	A
USGS	05536500	2017-10-08 17:15	CST	2.62	A	9.69	A
USGS	05536500	2017-10-08 17:30	CST	2.61	A	9.53	A
USGS	05536500	2017-10-08 17:45	CST	2.61	A	9.23	A
USGS	05536500	2017-10-08 18:00	CST	2.61	A	9.15	A
USGS	05536500	2017-10-08 18:15	CST	2.61	A	8.92	A
USGS	05536500	2017-10-08 18:30	CST	2.61	A	9.00	A
USGS	05536500	2017-10-08 18:45	CST	2.60	A	8.70	A
USGS	05536500	2017-10-08 19:00	CST	2.60	A	8.48	A
USGS	05536500	2017-10-08 19:15	CST	2.60	A	8.33	A
USGS	05536500	2017-10-08 19:30	CST	2.60	A	8.26	A
USGS	05536500	2017-10-08 19:45	CST	2.60	A	8.12	A
USGS	05536500	2017-10-08 20:00	CST	2.59	A	7.85	A
USGS	05536500	2017-10-08 20:15	CST	2.59	A	7.91	A
USGS	05536500	2017-10-08 20:30	CST	2.59	A	7.78	A
USGS	05536500	2017-10-08 20:45	CST	2.59	A	7.58	A
USGS	05536500	2017-10-08 21:00	CST	2.59	A	7.51	A
USGS	05536500	2017-10-08 21:15	CST	2.58	A	7.44	A
USGS	05536500	2017-10-08 21:30	CST	2.58	A	7.38	A
USGS	05536500	2017-10-08 21:45	CST	2.58	A	7.19	A
USGS	05536500	2017-10-08 22:00	CST	2.58	A	7.06	A
USGS	05536500	2017-10-08 22:15	CST	2.58	A	6.94	A
USGS	05536500	2017-10-08 22:30	CST	2.58	A	7.00	A
USGS	05536500	2017-10-08 22:45	CST	2.58	A	6.87	A
USGS	05536500	2017-10-08 23:00	CST	2.58	A	6.81	A
USGS	05536500	2017-10-08 23:15	CST	2.57	A	6.75	A
USGS	05536500	2017-10-08 23:30	CST	2.57	A	6.63	A
USGS	05536500	2017-10-08 23:45	CST	2.57	A	6.51	A
USGS	05536500	2017-10-09 00:00	CST	2.57	A	6.46	A
USGS	05536500	2017-10-09 00:15	CST	2.57	A	6.28	A
USGS	05536500	2017-10-09 00:30	CST	2.56	A	6.23	A
USGS	05536500	2017-10-09 00:45	CST	2.56	A	6.17	A
USGS	05536500	2017-10-09 01:00	CST	2.56	A	6.06	A
USGS	05536500	2017-10-09 01:15	CST	2.56	A	5.95	A
USGS	05536500	2017-10-09 01:30	CST	2.56	A	6.00	A
USGS	05536500	2017-10-09 01:45	CST	2.56	A	5.89	A
